Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta v0 alpha0 beta0 v1 alpha1 beta1 t0 t_t i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai
0.0 45.88073866413788 4392044.429168701 18714859.21964264 75915451.58193016 -2470.9235372293906 774.035108478125 453.5742016590239 88083067.33806871 792.8807386641379 46369185877.11044 0.019962988227527893 0.9999998771972756 2.403330820215735 0.7007566698778804 -2.335905665293061 1570.5778875604597 2.485429905024997 2.4586477683823866 1753.1195730243912 3.2290744331512484 6.283185307179386 7847.346713042584 88083067.33806871 5.392572441991094e-13 0.0 0.0 4.537749121086011e-13 0.0 0.0 0.04904337362322562 -0.4152212801744771 0.018164177981244825 0.999999999999988 -0.07156803498403375 -0.4580108491349147 0.9999999999999728 0.08173122694805737 -0.6919680000909322 1.7328412400923681e-18 0.0 0.0 7.39194483248169e-17 0.0 0.0 3.414948094594078e-17 0.0 0.0 6.077690674746064e-18 0.0 0.0 2.929583007626025e-18 0.0 0.0 1.6770258625904855e-16 0.0 0.0
0.0 94.0054357930054 35921643.22079468 -15766438.76638794 28692122.032583237 5898.419544730625 704.6476506334075 4177.642150424909 99719173.82728834 841.0054357930054 36395970880.505005 0.2206055576611508 0.9816022300998766 -1.4740238628325595 -5.216428080081614 2.027539451514403 1127.04832529859 0.20358162984906256 6.126868162693554 6587.885745949785 6.222307467968728 0.593194842501462 7140.621204246434 99719173.82728834 0.5913308799053131 2.0708610468481314 0.013229471050942998 0.015393416658658352 2.1328793993977215 2.086060734258168 0.992443433918723 -1.845295163895482 0.7374619397378154 0.9999999999469917 -0.09369854074019833 -0.11537234125591923 0.9999999999505552 0.32011801840247966 -0.19418092193518982 3.2111241990294527e-16 0.0 0.0 2.2890991891339165e-16 0.0 0.0 2.3453844134201194e-16 0.0 0.0 2.619249618062958e-16 0.0 0.0 7.230189751275805e-16 0.0 0.0 2.8664166144346134e-16 0.0 0.0
0.0 70.22124289720273 19907487.964172363 14491466.230361938 -16291958.25154686 765.4129575032493 2115.8256220790827 947.8744220814664 73770327.99838972 817.2212428972027 69914771834.13248 0.06882608119534132 0.9997260429951909 -1.658115085032255 -2.790494361555159 -3.1157136006341863 1173.1028618599255 5.913410703959899 6.0066903358364385 322.63651914783276 5.810178719408983 3.271845375578635 7900.780891043789 73770327.99838972 1.15912923956952e-12 0.0 0.0 0.8773849289324037 1.8841859864821198 0.10250681470445687 0.9539484475490392 0.7047880707409218 0.04191064358192018 0.891596855805231 -0.08424750996638655 0.003421107304074143 0.9647420747709786 0.4179553811050032 -0.17336601785961572 5.0296525889390765e-17 0.0 0.0 1.2664926076292958e-16 0.0 0.0 6.252532646903618e-17 0.0 0.0 3.855793693078148e-17 0.0 0.0 3.569533426186122e-17 0.0 0.0 3.4348803939403155e-17 0.0 0.0
0.0 78.67612036718083 -7533474.628067017 -18891341.344467163 -21209862.412688732 10859.632320766237 -3965.9276503479887 -2324.202992367165 81380218.65832454 825.6761203671808 25702852215.823944 0.27764321797926994 0.9997117045711902 0.7822617791942383 -2.3803542477008324 5.5438477554300585 2934.281990741625 0.7089098962092684 5.457114658936927 4989.062159815916 5.696754733011065 0.042507658125312604 7389.876589655254 81380218.65832454 0.9606889849448741 -1.891814985837307 -0.18354368055327408 0.033485026486944035 0.189520224473033 0.0009691275063336878 0.9502786419229255 1.4839913528138193 -0.10111939401551683 0.8492903337534762 -0.08265641998158711 -0.30817660726483975 0.9320540233472745 -0.147889723089734 -0.3827195059660192 1.8884293357284582e-16 0.0 0.0 2.5679363424542867e-16 0.0 0.0 2.639295194057008e-16 0.0 0.0 2.775440377669165e-16 0.0 0.0 4.471682798447944e-16 0.0 0.0 9.618186826464786e-16 0.0 0.0
0.0 132.67348749680104 -24429361.74975586 -7494857.668762207 568387.0831003189 557.1777111202755 2448.676496110388 6854.3296397527065 126824140.2666541 879.673487496801 89029288778.80203 0.14532004333686996 0.9601303764703024 0.5966824517279867 3.383230952139986 -0.33614822057329974 31.832103642744222 3.806610049644831 4.953238496992753 7893.17540951108 4.980222033473323 1.762256476867368 7987.387421920765 126824140.2666541 0.750054818728139 -1.0434625507716884 -0.4228275589980003 0.6571105209476699 0.21516797581222777 -0.17162235511283086 0.7521249663226816 1.9549799684501286 -0.03517531562535613 0.8044789840007438 -2.3126639761248176 0.5434883620237244 0.9394174560746829 -1.9224295303760748 1.0134003231053021 1.388347870255562e-17 0.0 0.0 1.5465168172670152e-16 0.0 0.0 4.715355428849871e-17 0.0 0.0 6.832850961559898e-17 0.0 0.0 1.319779389247985e-16 0.0 0.0 2.229275372064727e-16 0.0 0.0
0.0 77.72382193625754 -4341212.340751648 1283960.1611328125 26162327.212820888 -1188.0478688757867 40.73312921134129 606.821100197273 90524603.1917306 824.7238219362575 72749659533.34683 0.07107747382504764 0.9998426210098045 4.395621218700777 2.114135006741179 -0.1825677409773615 436.0492939253399 1.8915821976091989 5.974829339401695 3140.49733827277 3.337967200135395 6.163058742805572 7212.690262755012 90524603.1917306 0.9640582744871373 -2.8922998888021763 0.021496336021703824 0.9044553759679367 -2.5902041726216107 0.07264667151801225 0.5443763374071615 -0.12076075080766052 0.13637950684666406 0.49029350808636246 0.561422007662285 -0.003173282710939764 0.4076502616157019 0.5716172430274039 0.12904576356897268 3.649565765883841e-16 0.0 0.0 3.878729696047363e-16 0.0 0.0 3.8872561811333877e-16 0.0 0.0 5.960963717015648e-16 0.0 0.0 3.996934359360937e-16 0.0 0.0 4.3040283251039643e-16 0.0 0.0
0.0 71.67979722619543 -30065958.864803314 34273758.70480347 89975155.39210892 4376.856489258731 14837.694864794148 1030.5692663907812 82679558.16979684 818.6797972261954 3800524945.1432495 0.5373639391962032 0.9999930437641255 0.29216445359066656 -0.2705417442445518 -3.722778952259928 1806.5354612186297 0.34175259880667364 0.8865772589117299 6996.0631414497375 0.788400753169662 6.225916255398466 7567.295721877788 82679558.16979684 0.9879299899978107 -0.4723624350418596 0.4977711141087588 0.8867321555406739 -0.864848641044249 0.3715583586277515 0.35926107337276325 -2.05615109611423 0.27065244748509526 0.45748850272174574 -2.030207210630001 2.6269514508311365 0.6641951667113135 1.9277631727959743 -0.51778295735056 2.1593349254060257e-15 0.0 0.0 2.4590998722382474e-15 0.0 0.0 3.774230944536791e-15 0.0 0.0 2.0857117774834436e-15 0.0 0.0 2.137322481362499e-15 0.0 0.0 2.2922758205830706e-15 0.0 0.0
0.0 43.652946111701 -36479251.13052368 51401724.129089355 50459395.59156799 -55.91066191185382 12774.612726444378 3627.1269176253336 50516901.80015626 790.652946111701 37243011035.80527 0.3265048003489265 0.996788413809199 0.24300870854001744 -3.1341577419228512 -3.2004987283320694 2730.830319728238 4.305560578387508 5.012871365776178 6422.690354369168 4.389836983697479 3.55513895018104 7407.873079701919 50516901.80015626 0.6485629297257329 0.9488924334877559 1.0706996686447026 0.6414792368389618 1.4126049527408524 1.0596014290172389 0.7987060367364629 0.8871728932580729 0.47331830395638685 0.6258878211957621 1.0706191474644813 0.7550240466157832 0.6895003116587197 1.6297466949136752 0.3357112786651114 1.842110948165608e-17 0.0 0.0 6.308851661923658e-17 0.0 0.0 1.115549155277089e-16 0.0 0.0 5.811062709989727e-17 0.0 0.0 1.2096691909874048e-16 0.0 0.0 4.363188545680759e-16 0.0 0.0
0.0 29.35464131963954 23840055.15814209 -499506.6893310547 57988310.32061005 -2978.139778449535 1448.3726374501184 -1723.4653424115827 48447051.18777587 776.3546413196395 32014108711.704803 0.11368035757933836 0.9967344037019562 -3.8007389192187544 -1.4631649914277407 -1.80936027589799 3129.052980549502 0.30054266132877944 6.247863566985294 2769.349236571257 0.06069470335283583 1.7095737306359766 7505.06651706719 48447051.18777587 0.2568784477956393 0.20199620439933738 -0.3377922939619187 0.9491351872636107 1.5529022304912434 -1.207287617865202 0.3963999387302816 0.3428618283917938 -0.2562668456340861 0.48129169475864664 0.2057624015190967 -0.7233030759523257 0.32527851538935554 0.29645867676290577 -0.49692162020129843 9.488595055656711e-18 0.0 0.0 4.9092212825789085e-18 0.0 0.0 1.5282862888043592e-17 0.0 0.0 1.8101243502902142e-17 0.0 0.0 3.1225007040846497e-18 0.0 0.0 1.4643948088844853e-17 0.0 0.0
0.0 73.19543466024379 -210741326.93888855 101771173.65979004 -120473400.1650343 6167.427121360564 -1698.077129892954 -1448.5969662723833 120522860.82795459 820.1954346602438 43234058183.76575 0.21666087428963104 0.996751081334028 3.2011142361066285 0.33307315965723605 2.785666217995875 256.18135679734144 2.1367500025526334 5.822148837434888 3873.7122994266806 3.2197355601974063 2.8564634904041957 7616.5327607579875 120522860.82795459 0.37852770018305004 -1.2935540018335114 -0.21387633943279327 0.6528834094684519 -0.998803236413256 -0.06963158703926409 0.30291099185512516 0.08635990681881595 0.9544682728281118 0.11496715040435702 -0.6299920430628964 -0.7404421285947165 0.8991492227187109 -2.357636223224662 -1.9171219138705733 3.136529885712181e-16 0.0 0.0 1.525218261862458e-16 0.0 0.0 1.2242597487407197e-16 0.0 0.0 3.3577081373863797e-16 0.0 0.0 1.3373962724173828e-16 0.0 0.0 1.2191911494197958e-16 0.0 0.0
0.0 51.519629631415455 19273645.649902344 60244049.652404785 -132209001.17328179 4917.555346984036 -495.95443348436675 -1955.534568678575 105178824.3120232 798.5196296314155 80922012651.6636 0.24286740282157682 0.9996259654908044 -0.23978900124571434 -2.5136511198684346 -1.7058076616207207 558.4753135738127 1.716691612246202 0.500459610474647 7250.8599065584 5.48549796402836 6.185242999964194 7962.678651828127 105178824.3120232 0.23331170851705213 -2.394189720860049 0.2228452958718931 0.3947116128048506 -1.7239479736476768 1.2981332732714939 0.26158047236474385 1.6715528608894277 0.5706458492615574 0.3511490589708038 2.5938512443191932 -0.35802862106485805 0.679252945155868 -2.4736654561715206 0.14312170954226386 8.323071298181987e-17 0.0 0.0 1.048537901361482e-16 0.0 0.0 6.023588372518373e-16 0.0 0.0 9.77754486638736e-16 0.0 0.0 3.764280144857201e-16 0.0 0.0 7.696126173783566e-16 0.0 0.0
0.0 49.32196671276688 -7616081.731842041 -2344488.475708008 -6006520.494792938 -11986.349354248643 5531.892263547481 258.18271083560455 48788588.84322079 796.3219667127669 21343021438.29196 0.28676719305583454 0.9991480654623157 -1.3241797062172103 -2.960192276807464 -2.9545150670814118 2739.960076782879 6.256305875948727 6.091741294352198 7626.082707848422 2.136236331334549 6.231857666567463 7534.307949224903 48788588.84322079 0.9349851210559231 1.1980174996817496 0.3648141445626249 0.49575414812694785 1.1931100245992057 0.20988246514141032 0.7529204636717668 2.451249869301845 0.5918815691904281 0.9658227616432807 2.1597275099535853 0.38096886376193506 0.8186413086277412 2.2232100041951135 0.48786914173302504 2.8793536791465507e-16 0.0 0.0 7.60170729954429e-16 0.0 0.0 7.877239784692517e-17 0.0 0.0 1.5966947658726433e-16 0.0 0.0 1.005335921485022e-15 0.0 0.0 7.117874967667758e-16 0.0 0.0
0.0 99.72435044940232 -8641839.07975936 -2430442.617324829 8913274.827760696 5986.992140834365 2403.0901168616674 -1018.8143609263719 95335803.40993075 846.7243504494023 130235018292.60847 0.01647390621602063 0.9998263899608839 2.4648414732545385 -0.03885324883111574 -4.4190939176490796 2361.2358906271306 3.941910534826222 0.07499062046190522 3342.9355695480526 2.7478128621721436 3.068595171381866 7503.236637302494 95335803.40993075 0.9742166837564032 0.42140011062678606 0.04232112934758541 0.9980171915473731 0.7292871839950086 -0.1963663942091181 0.9986385696859934 -0.26197429938308986 0.0025910874436735395 0.9994714860532115 -0.5166793753192634 0.024998531040723842 0.009549624122639957 -0.0019234906165581976 -0.007374895283737345 2.9966238948763834e-19 0.0 0.0 5.604593973626185e-19 0.0 0.0 6.348888577120775e-19 0.0 0.0 9.722484273232772e-19 0.0 0.0 5.486071733276629e-19 0.0 0.0 4.040552453104465e-18 0.0 0.0
0.0 93.17799612824501 -9277319976.291931 2193852923.4960175 873294134.3759514 1675.9019807804643 -2681.8779256639973 -937.7733667913454 118641836.70720717 840.177996128245 147731446968.59134 0.13812174177036207 0.9995119543271286 -0.4746679865088653 1.822545637113016 -3.2690598570690543 281.2921876868293 2.0342882006562135 6.176556203182544 3353.7137326409206 1.3585478625211471 3.1952892428837476 7816.317987389217 118641836.70720717 0.9999999931091839 0.2020106290206789 -0.42129842395665024 0.9999999930529254 -1.1452304411757177 -0.04096530918338469 0.9999999792408137 -1.4791312374976742 -0.0737454190732631 3.9528154198886266e-10 0.0 1.598511346357643e-05 6.383783278056156e-10 0.0 2.018464090571852e-05 6.543438569682998e-16 0.0 0.0 6.579361492968046e-16 0.0 0.0 6.28690204144086e-16 0.0 0.0 6.303301636853599e-16 0.0 0.0 6.271673845700459e-16 0.0 0.0 6.660188070359404e-16 0.0 0.0
0.0 25.066643604509068 -47574807.03063965 -6014940.870681763 -12361566.689217567 3425.191502796305 2795.478755708831 1257.3359489395616 41717008.31856436 772.0666436045091 58680137814.6676 0.10643623266440423 0.999588022245724 0.07964120092100557 -1.833947059180706 1.5596844311068663 3325.614864985168 2.9073847690799948 5.331509258641001 3016.5318354754477 1.9870593688085283 5.463607902156231 7364.2616654132635 41717008.31856436 0.7867546892982363 -0.3654072519879579 0.06958523894335437 0.7437937923625373 -0.564762725427774 0.05343386955708183 0.34527995075089457 -0.2997548177494 0.03196785848230612 0.30436819684325794 -0.2558936442640556 0.0018334464218697126 0.21542005858312024 -0.10002610369555155 -0.0011168441469347466 5.870468840850238e-19 0.0 0.0 5.774038033222051e-19 0.0 0.0 5.778024549190126e-19 0.0 0.0 5.989980710849214e-19 0.0 0.0 5.530504997660138e-19 0.0 0.0 6.124640942835954e-19 0.0 0.0
0.0 33.17340998580289 -26877489.36120224 23235791.637451172 -4840363.94433713 -1060.455612755166 3406.4423077038746 1408.2318875875835 70990939.4438145 780.1734099858029 25834108049.28189 0.040096172909282635 0.999157781195225 2.662061694494528 -3.2773407984796767 -2.2275211832555217 2245.887301230964 3.571232782402984 6.2616952418822684 5502.439600986173 3.1554993232998023 6.127988009461196 8076.542346318669 70990939.4438145 0.0803636272414868 -3.05105487647607 -2.2487317304388665 0.1329773080833569 -1.2092540059098196 1.7636074704212326 0.486653467872848 -2.8557155175164937 -0.018559846056450346 0.8033279938928362 2.4354626866480693 -0.2632663416029411 0.34994831988302355 1.5429229268581783 -0.09142084000936107 4.594374974967999e-16 0.0 0.0 4.933475120089696e-16 0.0 0.0 4.506259625240349e-16 0.0 0.0 4.564735620589379e-16 0.0 0.0 4.933544739199257e-16 0.0 0.0 6.200749497646206e-16 0.0 0.0
0.0 58.64274236040376 -67241117.22711182 42772292.666700125 225313638.64299965 8444.335471520642 -63.730515867831855 -329.6775560179466 87754890.82212082 805.6427423604038 51391246026.06062 0.25419956058490223 0.9999687232796499 -1.1840084579039225 1.176745722182797 5.4140094046614 2265.4634440984446 6.088894390351635 6.161275301664917 7034.139995474002 0.027354039644347766 6.113889855051951 7295.438608615221 87754890.82212082 2.246778548616019e-06 -0.00040315191444741447 9.377254151478222e-05 0.6071993144684507 2.4217763609831504 -0.3321016855661369 0.8736865581603578 1.0593204482610956 0.039936939309949904 0.66377197730034 -0.8968935203324545 -0.2365972900904836 0.46299259684679456 -0.17324493353157205 0.02956569813813217 2.1624016022646657e-12 0.0 0.0 2.162234155283355e-12 0.0 0.0 2.1624955597508596e-12 0.0 0.0 2.162710770373214e-12 0.0 0.0 2.1619307376041846e-12 0.0 0.0 2.1623413509404517e-12 0.0 0.0
0.0 22.652572772597637 17487624164.302887 11237038297.40712 -1702628127.1225681 995.5973850228802 -105.16986032727436 724.5578840191556 22613898.455998186 769.6525727725976 56598363850.885925 0.06824480191556367 0.999507645288648 3.975128315662007 -2.9409757457821004 2.3104538437415636 1199.40127341396 5.160407448329928e-15 2.8688064334088983e-14 713.56274718332 0.8427554673037368 6.242417089330776 7473.5334940813045 22613898.455998186 0.9999999999999009 0.36370146466191583 -0.04353223638906881 0.9999999999999051 0.4453565445333255 -0.058406272558945205 0.9999999999997233 0.5192343032748488 -0.0727747910905308 0.9999999999999516 0.565886574348029 -0.07672517910681317 1.1954891554257806e-15 2.510660453383219 1.0886280498183272 2.197636505402701e-17 0.0 0.0 4.3776479577824254e-17 0.0 0.0 2.449377225224798e-16 0.0 0.0 3.3008982228864137e-16 0.0 0.0 2.0513450931786876e-17 0.0 0.0 2.4172843980636344e-17 0.0 0.0
0.0 71.79639144977102 -2939167.1305236816 4139111.0437088013 21643382.458138704 1967.6991219587726 1960.1057444296166 -74.86012007111856 56448567.35904098 818.796391449771 76901639437.5039 0.07975551102303483 0.9996958888130808 1.0109180860575904 -3.8580780616156805 -0.34783939459440383 510.5742113808617 4.280434465576618 0.42657800168797605 341.38151333183083 1.486245410491932 0.06962625022536673 7928.794532942808 56448567.35904098 0.9870757926545897 1.2312069496812024 0.012272082804714155 0.996659755179856 0.5493620133007509 -0.05058771646585526 0.9466307218774038 -0.08342418092671913 -0.47216465529460355 0.9933455695497857 -0.6302840918094404 -0.1813461585400513 0.998845152866846 -0.2673158640427131 -0.4469034969286668 1.9778945269250417e-17 0.0 0.0 2.4011148776966172e-17 0.0 0.0 3.698630759909281e-17 0.0 0.0 2.6041759790361257e-17 0.0 0.0 3.882844450048544e-17 0.0 0.0 2.6603056354657962e-17 0.0 0.0
0.0 47.38007082217473 -12409294.341903687 23715913.939956665 -7996525.503953069 4178.443261594324 6952.318265593702 962.083072662851 52913204.131853625 794.3800708221747 69188099544.63516 0.19088447315262652 0.999452606218632 -0.15549344337462334 1.7343790083281534 -5.583285337476475 2124.139388143973 5.950828453635515 0.09784525883064771 4233.01347662751 0.4508540392553912 6.213354127905232 7980.455857001267 52913204.131853625 0.3740420440337908 0.5825367976869127 0.0783627792900175 0.7832715300897606 -0.5320601431213804 0.07296588985834253 0.8000188939217309 -0.807937231789931 0.05273622373259179 0.8133581736432187 0.6410262998496488 -0.01640804189857257 0.7483999637390613 0.7243212925386363 0.06123186335528128 3.538582171953436e-16 0.0 0.0 9.801864532922558e-18 0.0 0.0 6.217990048495641e-17 0.0 0.0 1.1576458101411729e-17 0.0 0.0 8.211635407786349e-17 0.0 0.0 4.8308162337948286e-17 0.0 0.0
0.0 43.91446153921697 20710100.75161743 11388250.45828247 10495233.65154314 8189.695419699772 1575.2705174750554 -1121.1659138652835 51272593.121531546 790.914461539217 41643187896.32779 0.21890183959813142 0.9994958336396267 3.072042889487831 -5.4609746253832725 6.027482485402294 716.4551380162117 5.014307444400026 2.8371186570905365 3063.2491020248876 5.948154787642797 0.02785949102873677 7813.3983961942085 51272593.121531546 0.6410377447799457 -1.202808163759919 -0.4342694980602667 0.8113051567365748 -1.606393693907595 -0.2559908105672608 0.2583413378944551 0.5656645083171511 -2.8432163790908813 0.7588256550748017 0.9477965758750714 2.4212697572316695 0.9039836212697252 2.9134848793219192 0.08444238197479584 2.2047456475416234e-17 0.0 0.0 2.4612106563909205e-17 0.0 0.0 1.3505933999767379e-17 0.0 0.0 1.72798127500057e-17 0.0 0.0 2.553643155127265e-17 0.0 0.0 5.042451389219604e-18 0.0 0.0
0.0 14.443290493401946 2883226133.103821 9620096484.807724 -1180319680.8458748 6673.597941943694 1679.232221082635 680.2970416610023 19328621.421062347 761.443290493402 15174702909.001099 0.2892292663183803 0.9995503472654157 -0.862788510582083 -5.310042113180975 2.765674214986179 1108.0812215190963 6.283185307179539 6.10861092002942 4005.894593837509 6.283185307179517 8.894299036344173e-14 7491.39525311579 19328621.421062347 0.9999999999989297 -2.026263284829744 -3.0794931393198057 0.0 -1.0209182214787975 -1.1560203620381986 0.0 -1.9876646615292306 -0.7871905525745619 1.0 1.2312500424493222 -0.12606073533540277 0.9999999999999503 1.3843585574414272 -0.1437685209417506 0.0 0.0 0.0 0.0 0.0 0.0 5.988590699723689e-16 0.0 0.0 0.0 0.0 0.0 8.010898801952278e-17 0.0 0.0 6.098637220230968e-18 0.0 0.0
0.0 24.159082601348018 1733023199.3278198 587045151.1663246 -835655485.1172323 5962.291205805639 1740.5999282753182 509.90536164964607 19275316.570492327 771.159082601348 42783956961.99304 0.24609080637405553 0.9995337356908197 -0.5810601991105937 -4.5578188166813645 1.8949678946210684 496.88019193730446 5.910895738719396 6.0999650998571395 3342.895588692123 0.5647011013145002 0.0 7469.964307589844 19275316.570492327 1.0 -2.970872607498626 -2.850879750229099 1.0 -2.914049881659124 -2.8536406230803375 1.0 -2.861197151319344 -2.7905773555535744 1.0 0.31933643554984503 -0.38131862824101526 0.9999999999999767 0.32926586914311456 -0.39770242963783725 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.650697807609181e-17 0.0 0.0 0.0 0.0 0.0
0.0 34.04267765765371 28084715.787139893 -20303779.02833557 2265547.4190485477 11484.565549469284 -1776.7018992821286 -190.39658592957483 45359815.78155585 781.0426776576537 8732123168.588348 0.41114547615759645 0.9996343734663162 0.05667463047756405 0.0057002829353568485 2.5398407849908597 733.3035220078934 6.129159605117943 0.24733731255284333 5618.55304864014 0.01317946950755185 6.084478852673159 7868.689833585489 45359815.78155585 0.9999991109255706 0.9756020515799921 0.18700673811593477 0.9926971111356764 1.699725210501029 0.06892519830593749 4.560133437529665e-11 0.0 0.015233085515716354 0.030762447143324833 0.0038622658399134575 -0.002836939351101901 0.9513601308536768 1.9277093132884198 -0.8891197459237371 8.081313381316685e-15 0.0 0.0 8.279408036353219e-15 0.0 0.0 8.012633986659071e-15 0.0 0.0 8.00332918756958e-15 0.0 0.0 7.972274116889849e-15 0.0 0.0 8.154453601224487e-15 0.0 0.0
0.0 74.53445141455461 18390410.38494873 96387826.20579529 -159484579.0763321 1373.2879174073114 -2320.512402522272 -4001.5654631056036 80724632.63370481 821.5344514145546 5936445665.87439 0.030169804060869082 0.9855141526704561 -4.475434141088213 -0.587961937494361 -2.448865821674602 2556.8109840537 3.1081297241687182 0.19011382293893714 7031.399610611519 0.8808505327180062 3.9127338051902343 8020.762574050522 80724632.63370481 2.7821161088444667e-11 0.0 0.0 0.7238373545257731 -1.5008158289197346 0.3699574532502787 0.9311334023601495 -0.5785430654693251 -1.2689509272891932 0.9292458259322531 1.0567697485394634 -0.7398721750628803 0.9832164087639883 0.5893054166219681 -0.5967908000190623 3.958614970909544e-16 0.0 0.0 3.330367847371487e-16 0.0 0.0 3.6569561272715413e-16 0.0 0.0 7.1016752860705e-16 0.0 0.0 5.976439966446218e-16 0.0 0.0 3.7824576894124577e-16 0.0 0.0
0.0 50.83419184755826 13717963.806777954 -10651853.138763428 -28450681.235603333 -2670.138147486068 4304.612962745925 1264.265471112848 124623608.88570508 797.8341918475583 26970429830.77948 0.09254981810175672 0.9997608941270911 3.1783673657043003 -2.227741295298251 3.0562848027439165 2409.506253223059 0.9193567966474164 0.1918630061061441 3273.3622232493044 2.4435524711914294 0.29883681612657376 7147.007308944639 124623608.88570508 0.02857143380826697 0.19922750878420692 0.023092272252059193 0.11805719478846624 0.6359490221564388 0.6716109005187744 0.922208403602367 -1.0684240830250518 -0.33125749555976336 0.2693462477210552 -0.3438623541456744 -0.19936554986029156 0.2613830554964225 -0.7601408221883452 -0.7832574774611996 4.039244638600581e-16 0.0 0.0 8.109892046934626e-16 0.0 0.0 6.755480381248964e-16 0.0 0.0 7.367438141633522e-16 0.0 0.0 7.661498319739157e-16 0.0 0.0 8.702326100796393e-16 0.0 0.0
0.0 13.133379781590065 13561082.619766235 -14760638.051589966 3334737.7372834682 12181.84971133725 5381.49030931653 707.42126575445 20841174.928191025 760.1333797815901 3362760261.1102295 0.4315607466960443 0.999217678069334 2.440310106091583 -3.098060297281763 3.6777985368793664 1077.5018305148767 1.0068763780024725 0.025199103146535423 5969.088322739188 0.014973764814655656 0.007262949089720199 7492.012398888992 20841174.928191025 0.6005237890900067 -0.5451698316583631 -0.5453973120675693 0.7224812334592428 -0.4078313424130093 -0.6658991420342076 0.5659507616559075 -0.1797568690086826 -0.4796740701299584 0.4133768443487394 -0.07510133433567118 -0.22996792740882271 0.22979337004559225 -0.019283609121993076 -0.06720098508465315 7.718538089443497e-17 0.0 0.0 1.891027653481777e-16 0.0 0.0 5.704944593430888e-18 0.0 0.0 1.0722508636457802e-16 0.0 0.0 4.33654416572315e-16 0.0 0.0 1.0741923832494046e-16 0.0 0.0
0.0 84.09869225213185 30499775.419830322 -9902116.940093994 19505708.58556986 -330.95733745237885 3440.2858468613076 243.2373879637506 118141005.27579725 831.0986922521319 57099323800.43921 0.1099703451844044 0.9994871416459703 -1.281410012254759 -4.017702356978756 3.0972676369655883 897.166875495027 0.10475562114044237 6.004131213717421 962.875191896178 0.489793082580088 5.77143271294164 7842.484590152142 118141005.27579725 0.231565306682895 0.9166637953878164 -0.18185776874193693 0.30611923385654205 -1.7546610785845478 -0.5126793461397697 0.9872949652266628 -1.4693411238045313 -0.16191458277740198 0.9967934734809631 1.0215655597003528 0.20653099751876502 0.2124740898983141 -0.03692560963716335 0.7182052307954505 6.82183125984365e-17 0.0 0.0 3.0572360168161797e-17 0.0 0.0 5.069014900270105e-17 0.0 0.0 3.519829380304782e-17 0.0 0.0 5.3218537732071055e-17 0.0 0.0 4.7515650967141843e-17 0.0 0.0
0.0 96.71839866122366 -1926354.6307983398 -13240314.340911865 91773720.87458229 -952.3694554089252 -2527.001952870134 -4638.280564692177 124361558.58146873 843.7183986612237 119082956969.3812 0.0673307231733454 0.9887918873462235 -2.051616690433389 5.068670709077768 1.0619455974334437 1660.6554605731058 1.0338174919527072 5.509306313982179 4935.004698173027 0.5172860030567501 4.125614035119047 7136.075411544571 124361558.58146873 0.9479288624064512 1.5575026921559312 0.240556844639835 0.9995797853728048 -0.2410815823963729 -0.37528738858250865 0.9992074156646091 -1.4391847259413508 -0.37982575648050093 0.01752811981112568 -0.12501311541906823 -0.1597865226567681 0.00015969803551724342 -1.0380236784804355 0.23980045316283027 5.295259036432091e-16 0.0 0.0 6.069841204395314e-16 0.0 0.0 5.410375741714675e-16 0.0 0.0 5.772058689332491e-16 0.0 0.0 5.4333615154019e-16 0.0 0.0 5.470405938718029e-16 0.0 0.0
0.0 69.48770566382188 663825700.2217636 -4906279272.983398 -978298557.1784468 950.2532566171176 4146.198099959769 -867.8089112251894 107258487.34049512 816.4877056638219 93380520722.09872 0.02233924209872766 0.9999892249069605 1.2115898890119596 -4.3193681379506526 1.9447579163397264 1939.689939330789 1.1896071309470038 2.5895840513708657 45.06959306541079 2.7969792784180987 2.8188794479459345 7549.614168926037 107258487.34049512 0.4462357237345951 -2.509505510217399 -0.1382076708889647 0.05414801288781129 -3.042125498115681 -0.19247311037295453 1.0 0.42651076235103147 -0.0858245530147377 0.010575905930336168 -1.6010815340741096 -0.5775099839820497 1.0 -1.4784665530362284 -0.029350421802631258 5.685841599846919e-19 0.0 0.0 7.498886719459554e-17 0.0 0.0 0.0 0.0 0.0 1.814176223140427e-17 0.0 0.0 2.920173132599056e-18 0.0 0.0 9.198224394591064e-18 0.0 0.0
