Label Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz Datatype
0.000000000000000000e+00 -7.168027437704937744e+10 3.168868089945415649e+11 1.833973500262317657e+10 -4.442882939446280943e+04 2.687297918329211825e+03 1.978694574053059341e+03 7.388223598897415400e+07 8.677016659409034673e+02 3.516464274657189941e+11 -5.428109272108412933e+10 -5.693225638608992577e+09 9.423637565473312861e+03 5.552458149976161076e+04 3.181626338500418569e+03 0.000000000000000000e+00
0.000000000000000000e+00 5.222591106601699829e+10 2.276590827622955017e+11 -2.975024603165692329e+09 -5.120067081650259206e+04 2.762608577733833954e+04 -1.419991463825886512e+03 2.488700139869382232e+07 7.825486921149830550e+02 -3.126658687866734009e+11 -1.402160705501199646e+11 5.881578038811978340e+09 2.512450643729443618e+04 -3.062576156920610447e+04 2.889646687703542739e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.228674742708359375e+11 -3.620496603295115662e+10 4.577847275473883629e+09 -4.034997329538280610e+03 3.579357058459479595e+04 -1.178822381490097655e+02 2.919705403437517956e+07 7.915559359323319768e+02 6.223953144263509369e+10 4.922180131057133484e+10 6.883026774925152063e+08 8.430640212967176922e+03 2.961218287266547122e+03 -2.547653964838782485e+02 0.000000000000000000e+00
0.000000000000000000e+00 -1.684027816043086243e+11 3.721564060724812012e+11 2.595873983727865982e+10 -3.849713034895782766e+04 -1.183081371738998860e+04 -4.209967653289866121e+02 3.877790639151559770e+07 7.949953803913402908e+02 -2.083726430104208984e+11 -2.964459742170375366e+11 -2.140587708673381805e+09 4.307607698856211937e+04 -3.632848162168233830e+04 -1.995681208294534144e+03 0.000000000000000000e+00
0.000000000000000000e+00 9.324684602645555115e+10 -1.461152619184518127e+11 -5.960960372686128616e+09 2.631787393732565761e+04 6.793932995505831059e+03 2.692357208986211845e+03 5.647027878971361369e+07 8.042364089833457683e+02 -3.788434935916344604e+11 2.919295036480100250e+10 7.412514949752030373e+09 1.597290090408475407e+03 -4.666094129887160670e+04 -4.450005736887485909e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.975081211042619629e+11 -2.359398161288450012e+11 -3.203797020490300369e+10 2.213376254357977450e+04 4.051775914376790752e+04 2.126554247097671578e+03 2.213158910454351828e+07 7.779608566453846379e+02 1.091432945848186951e+11 -1.201703647713316650e+11 -5.284856984691548347e+09 2.447783625676457814e+04 9.249665548610901169e+03 -9.275054556391160077e+01 0.000000000000000000e+00
0.000000000000000000e+00 -4.096787526368955078e+11 2.472982391402969360e+11 3.686292580188539124e+10 -2.215246170645362145e+04 -2.703780784779682654e+04 3.608759199086445051e+02 5.449319331656885147e+07 8.482906421113440274e+02 1.500174325487536621e+10 -8.259409077009965515e+10 -6.691761563777408600e+09 1.315313281532225665e+04 -7.917646406346473668e+03 -4.253356344826528584e+03 0.000000000000000000e+00
0.000000000000000000e+00 -3.542558414868851318e+11 2.158313420346194153e+11 -1.391771958800471115e+10 -2.655821725308833265e+04 -1.293124309333683777e+04 -4.504485316446711295e+03 6.498207465090857446e+07 8.501456199246501910e+02 2.463404031850504150e+11 5.096222839212986755e+10 -6.438451631255260468e+09 -1.227442316012808624e+04 3.757293473592489318e+04 6.704589034780231486e+03 0.000000000000000000e+00
0.000000000000000000e+00 -1.778953673399375916e+11 3.231912873570158081e+11 -4.280148370864250183e+10 -8.280705534444636214e+03 -2.842368047148827827e+04 -1.311511093163866235e+02 4.983833736143216491e+07 8.061590059547169176e+02 -1.198187558002465820e+11 -9.953471061848068237e+10 5.573970375101763725e+09 2.492392046257932816e+04 2.282275224763896404e+03 3.962452799157558275e+03 0.000000000000000000e+00
0.000000000000000000e+00 -4.118767343303538818e+11 4.343362274332638550e+10 2.797636032167370987e+10 -6.938577565151770614e+03 -4.848741690103376459e+04 1.280796025750088802e+03 4.532504415201699734e+07 8.333018189616275322e+02 8.070731113578215027e+10 -2.991322712953385010e+11 -6.615200000708856583e+09 4.853506426909239963e+04 8.396365607665247808e+03 -1.847292355405020771e+03 0.000000000000000000e+00
0.000000000000000000e+00 -3.604955257667531128e+11 -4.367713902622778320e+10 -3.603186818205739594e+10 4.542767521880523418e+03 -5.329871859771468735e+04 8.476346435985755079e+02 2.224268573283932731e+07 7.760415539717361071e+02 7.787077961347816467e+09 -7.437238794526712036e+10 -3.489747386791776657e+09 -4.952925696125676041e+03 6.225831550847426115e+03 3.304781181255159026e+03 0.000000000000000000e+00
0.000000000000000000e+00 9.603679388939840698e+10 1.694665093120815735e+11 -4.584333042640992737e+10 -1.794547902687606256e+04 -7.809397384970430721e+03 -3.006028072890997009e+02 4.981502436262813210e+07 8.101597128698221013e+02 -2.975707099672890015e+11 6.698761602189387512e+10 8.001391739479976654e+09 7.239254039766457936e+03 -4.068774323619341885e+04 2.896994800315177145e+03 0.000000000000000000e+00
0.000000000000000000e+00 9.010290231886410522e+10 2.317937700794357605e+11 2.462905790643869019e+10 -2.526929356196637673e+04 2.813662759483721311e+04 1.343734243089135134e+02 2.086699261625055969e+07 7.776587695775343718e+02 -3.095062131744992676e+11 -3.948813837507029724e+10 7.556494835859500885e+09 1.912344688386471898e+04 -3.327857771601633431e+04 -5.297028554949783029e+03 0.000000000000000000e+00
0.000000000000000000e+00 -3.675807346979188843e+11 2.260476264531598663e+10 5.192367628412365913e+09 1.393751699377055502e+03 -5.301688873289219919e+04 -5.256163663124757477e+02 5.058544021297656000e+07 8.186012689148404888e+02 2.834646360140885010e+11 -3.687740157440693665e+10 -3.090886622977582455e+09 1.725508711472499999e+04 4.213560986286887783e+04 5.401234308973930638e+02 0.000000000000000000e+00
0.000000000000000000e+00 -1.225662953077650757e+11 -2.649060878842724609e+11 1.887168993538498306e+10 4.899524176681900281e+04 -1.178672838447767208e+04 4.637968655242439127e+02 2.937764302438789606e+07 8.011936159214162672e+02 1.233042017701899719e+11 5.873305781444648743e+10 -6.322778858760277748e+09 -1.341727984642664342e+04 1.048989824669019981e+04 -2.627594746919088720e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.647095134037568970e+11 -2.832230578103325806e+11 -4.504363944329838753e+09 3.906488003205954737e+04 2.376033472484042068e+04 2.930271333032914072e+02 2.299288663416618854e+07 7.846293222672796901e+02 7.282398308107696533e+10 -1.028643527566815796e+11 -5.708456747807576180e+09 1.634407694728398383e+04 -3.358849453587663447e+03 -3.749092839285063292e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.744046963491648560e+11 -1.981062999374111633e+11 -1.553888067219076538e+10 1.035974131948151444e+04 4.457641160851679888e+04 1.901990364270851842e+03 3.307128651817012578e+07 7.874790823655963550e+02 1.952046396842449951e+10 1.595376450410160828e+11 -1.265475812633352280e+09 -2.112039029695183490e+04 -8.543274804365919408e+03 -4.255867705570290127e+01 0.000000000000000000e+00
0.000000000000000000e+00 5.495368538066976929e+10 -3.767266776529444885e+10 4.336829636703106880e+09 -8.418467432071491203e+03 4.838918038159774369e+03 -1.295683252828912373e+03 7.693619551870970428e+07 8.740053847201737653e+02 -8.050764720982531738e+10 -3.760206230676901245e+10 1.780440476651702881e+09 -6.555599810983479983e+03 5.127486598514376965e+03 2.343630788452933302e+02 0.000000000000000000e+00
0.000000000000000000e+00 -1.951641033665798950e+10 -3.648722211487748718e+10 -1.422731090943317795e+10 8.832905983300963271e+03 -6.097658575368513993e+03 -1.894660594148006112e+03 3.194001969763432816e+07 7.912163180519988828e+02 1.229965035080603333e+11 1.123333729662849731e+11 3.989959142204894066e+09 2.885492109890328720e+03 2.436486477522668065e+04 2.234858091882659210e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.861788466383052979e+11 -1.848201520939369507e+11 -3.793363723576637268e+10 1.337064676134560614e+04 4.118456560113298474e+04 -6.192943043049781409e+02 2.569344678250976652e+07 7.751544731273761499e+02 9.238299348724072266e+10 -3.000145719658551025e+10 -3.326105220430439949e+09 1.401041524566220323e+04 5.613445322104962543e+03 5.366757362779096184e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.277317467678699341e+11 1.386965658553279724e+11 -4.627308393246791077e+10 -3.118178454701064766e+03 2.813172558960506285e+04 4.690042383425268781e+03 1.810250247259237990e+07 7.730074775527291422e+02 -2.969139457214002075e+11 9.678165197303015137e+10 7.945550024758094788e+09 2.287734338104010021e+03 -3.877990180335965852e+04 7.832910785696138191e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.720697507775946655e+11 -2.354741481041437988e+11 -7.822176466650181770e+09 2.978442669052284327e+04 3.256514308015538336e+04 -1.561436118009890606e+03 4.309785201583522558e+07 8.179070352532875177e+02 2.086124595549449158e+10 3.530111174054381104e+11 2.498610779843969345e+09 -4.861483211205300177e+04 -1.431473074875390012e+03 1.587080394843891554e+03 0.000000000000000000e+00
0.000000000000000000e+00 -7.544526167707475281e+10 2.417019477901729126e+11 2.878952884166917419e+10 -1.607649022949841310e+04 -2.219766842547347915e+04 4.421702183430465993e+03 7.198435171699571609e+07 8.505038996419358455e+02 -2.366625108452344360e+11 -6.414947610830670166e+10 -3.574362439563433528e+08 -2.050874127240495000e+03 -3.057518620364292292e+04 -6.414782214593861681e+03 0.000000000000000000e+00
0.000000000000000000e+00 -1.726720944421039124e+11 2.441568441720174561e+11 1.256592420720726013e+10 -3.316329790508917358e+04 -7.422044090969799072e+03 -3.551559610280834022e+03 6.647907781345890462e+07 8.544626690657262316e+02 2.643530943982523193e+11 7.965080165815087891e+10 -6.074436194302823067e+09 -1.848985497070335623e+04 3.887855668312129274e+04 -1.206718164182871533e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.195759853687782593e+11 9.375330956231092834e+10 -7.342178813303532410e+10 -2.414478458587106797e+04 -8.868195672783367627e+03 1.346342993769692839e+03 4.332437542448966950e+07 8.016266263136560610e+02 -1.719413875120166016e+11 1.136522595046390686e+11 6.702578331662476540e+09 -2.552254904117155093e+03 -2.784999768150437376e+04 5.743145528069811917e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.420168350395316467e+11 -7.334834148915270996e+10 -1.901041546150882721e+10 3.142316452988234232e+03 3.961358735261288530e+04 -1.091155731764614075e+03 3.399471687710180134e+07 7.850552604349552439e+02 -3.938879044062318420e+10 1.340396890778106384e+11 2.135617978774965763e+09 -6.670316734454023390e+03 -1.483272165738765216e+04 2.530154682695130305e+03 0.000000000000000000e+00
0.000000000000000000e+00 -1.597793885076282349e+11 3.198082679283095703e+11 -5.429249726254554749e+10 1.412289652556704277e+04 -2.352411500866084316e+04 -1.392486267560733722e+03 6.277538766521070153e+07 8.223306460778378550e+02 -3.097251128173364868e+11 -2.248047877083985291e+11 1.220494700791815996e+09 3.445351338197333098e+04 -4.573278736930649029e+04 2.970094247544239806e+03 0.000000000000000000e+00
0.000000000000000000e+00 -3.963611697829769287e+11 -1.644471523436153412e+10 8.404177775479321480e+09 1.145422681200694387e+04 -5.153180399748909986e+04 -7.200289260448539608e+02 1.861754265490330383e+07 7.768387821596589902e+02 -1.704687320101302185e+11 -1.914544309453060913e+10 3.069675386306008697e+08 -9.157893560828651971e+03 -1.831228933472021890e+04 -2.599924091345551915e+03 0.000000000000000000e+00
0.000000000000000000e+00 -2.128704845205796814e+11 2.620774288758681946e+11 -1.888932596779354095e+10 -3.955403111905428523e+04 -1.544425271969007554e+04 1.478468891590622661e+03 2.144088157890892401e+07 7.715022098092007354e+02 -8.589294049101153564e+10 -1.640696941343343506e+11 3.289308602932987690e+09 2.522503586216003168e+04 1.050416330421698149e+04 2.171731268179196377e+03 0.000000000000000000e+00
0.000000000000000000e+00 3.498061055069278564e+11 3.824453823965430908e+11 -5.225666409249314880e+10 -4.052150044904895185e+04 1.891590090865222010e+04 -4.496369842269880905e+02 5.758788424808826298e+07 8.029741244272132690e+02 -2.480250807223860474e+11 2.869555679653980103e+11 7.972165562726346970e+09 -3.941431320252595469e+04 -3.270553554131028068e+04 3.347701676888482325e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.079876204107336273e+11 -8.561215036711056519e+10 -4.619975713986822128e+09 -3.398654772417103231e+02 1.934758818240783148e+04 -1.931856149173183439e+03 5.387316486034975201e+07 8.207807981420805845e+02 3.957751857510960388e+10 3.576372662527374268e+11 6.063740905302245140e+09 -4.470890777539629926e+04 1.367004234807845751e+04 -1.241895884990427021e+03 0.000000000000000000e+00
0.000000000000000000e+00 -2.957390019698008423e+11 2.174065143562359619e+11 1.097252353078301620e+10 -3.416658091786809382e+04 -3.416594085699194693e+04 -6.712171451519316179e+02 2.969843467166614532e+07 7.847080962002319211e+02 -2.350906221722100830e+10 -3.105003960531687012e+11 -1.246057285482215405e+09 4.539552449863066431e+04 8.715820265762091367e+03 -5.416605997036597273e+02 0.000000000000000000e+00
0.000000000000000000e+00 1.969162530312011108e+11 9.312669067703216553e+10 -1.227946116591317558e+10 -1.704825758383458015e+04 2.670389873496949440e+04 -3.968033822630950453e+02 4.693947914514477551e+07 8.073911445195021770e+02 -3.030275886485441895e+11 1.649728633789149170e+11 7.820368508791050911e+09 -1.073491431363971424e+04 -4.257924822056665289e+04 1.437288086683953907e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.803363501958077393e+11 7.541188266416320801e+08 -1.895051914881750870e+10 -6.774130009207292460e+03 3.287127646830338199e+04 -1.792277223724025816e+03 4.336624522394280136e+07 8.227625897714009398e+02 -1.811327417334950867e+11 2.730556134103551941e+11 5.790730838973881721e+09 -2.958937827074030065e+04 -3.133095309923791137e+04 3.066227737311856799e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.229377712691056213e+11 2.749258273673854980e+11 -1.775759937759658813e+10 -5.616363746774901665e+04 2.417957658709833777e+04 6.240154950097920846e+03 5.180766026821582019e+07 8.235852788587667419e+02 -5.572635799944969177e+10 -9.416998535368487549e+10 -5.445343755674199104e+09 -1.053534372826223262e+03 -1.298356742559084887e+04 -3.961413514816551469e+03 0.000000000000000000e+00
0.000000000000000000e+00 9.557876423015069580e+10 1.886301307378119812e+11 2.318976438101191330e+10 -1.711744276222662302e+04 2.405799712882861058e+04 2.509113888057217991e+03 4.271029250179197639e+07 8.140228107889927287e+02 -2.596013010098927612e+11 -1.991333595555877686e+10 1.298771046181635380e+09 -9.699056064781823807e+03 -3.191499236700799520e+04 -4.106241929989915661e+03 0.000000000000000000e+00
0.000000000000000000e+00 -1.907825327991390381e+11 2.780883168989350586e+11 -1.125749629336846924e+10 1.237226649300421559e+04 -2.182044079655668247e+04 9.292057826685957025e+02 7.126618461019814014e+07 8.789355177561434402e+02 -2.817616926640395508e+11 -1.990213801932534790e+11 -7.041315304639889002e+08 2.612885298833350680e+04 -4.333267035066293465e+04 2.428058973445777610e+03 0.000000000000000000e+00
0.000000000000000000e+00 6.875674663686953735e+10 -2.240996219610636902e+11 3.774483433747335052e+10 2.366596684920803818e+04 2.654537242319229335e+04 -5.577562279772857437e+03 6.935264721727374196e+07 8.456060152883596857e+02 -1.185485525018434143e+11 7.667813068036331177e+10 7.042858164952204704e+09 8.382397231597340578e+03 -1.141990915113236224e+04 5.427571968527789977e+03 0.000000000000000000e+00
0.000000000000000000e+00 9.250963909462199402e+10 3.308188907802452087e+10 -9.198664677518503189e+09 -1.123003047645525658e+04 1.253709235894387893e+04 2.786318266197278604e+02 4.757733279664669931e+07 8.191306773154634584e+02 -2.964784016577875366e+11 2.051918646022090149e+11 7.728802955734273911e+09 -1.889070254562774790e+04 -4.104125405023781059e+04 1.177534373534786255e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.045288801906378784e+11 1.472734760796935120e+11 -5.439378400936613083e+09 -2.681506383989993992e+04 1.935767915765096404e+04 5.437510680111959118e+03 6.037313279810382426e+07 8.266891901063405612e+02 -3.277300162937865601e+11 1.797350545461260986e+11 7.075412597809714317e+09 -2.900717472606553565e+04 -3.842045583665248705e+04 -3.939084026590392568e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.218025029519008942e+11 7.655729941204772949e+09 -4.438366333873506927e+10 7.228414387849792547e+03 7.990310870538323798e+03 4.095668127871405432e+03 1.814410922506391257e+07 7.725934155334900879e+02 -1.858825103867530212e+11 3.133170517210178833e+11 6.289082622964270592e+09 -4.225378652244357363e+04 -2.758502177417616622e+04 6.070523297095834096e+03 0.000000000000000000e+00
0.000000000000000000e+00 7.103603734694024658e+10 2.811450866348963165e+10 -1.729954831396928310e+09 -4.151948085350388283e+03 -4.593287509926329221e+03 8.810042479332734047e+02 3.031988452545996755e+07 7.997127028816992151e+02 1.058247666248065338e+11 2.463809937607045593e+11 5.966182267846939087e+09 -2.595920589630441464e+04 2.726730274930314408e+04 -3.275082087406870528e+02 0.000000000000000000e+00
0.000000000000000000e+00 -9.176231754849291992e+10 1.584641260140347595e+11 -7.250916416717191696e+09 -1.819343792912104254e+04 9.401646551693011133e+03 -3.420816502049959809e+02 7.520009538865712285e+07 8.595372923040309843e+02 3.380387244321369019e+11 5.635595697950470734e+10 -2.869513449132675648e+09 -1.828854621849043724e+03 5.424246731934816489e+04 -1.413724759032614202e+03 0.000000000000000000e+00
0.000000000000000000e+00 -2.716397845204550476e+11 2.658037060479869995e+11 2.025779385810047913e+10 3.296766444948443677e+03 -3.227116771956862794e+04 -1.286309025359358202e+03 5.613071165464501083e+07 8.383352279193154573e+02 -2.283682418324763794e+11 -2.617158827342507935e+11 2.727715991921912193e+09 4.775121142478629190e+04 -2.314574723912316404e+04 -2.746228721099366339e+03 0.000000000000000000e+00
0.000000000000000000e+00 5.704058076784227753e+10 1.326122238054162292e+11 3.493725376610851288e+07 -1.377094327790760872e+03 2.091824983322816479e+04 1.115976789973489986e+03 5.718005557250481099e+07 8.151538088095012426e+02 7.975143057026806641e+10 -1.446996361487435913e+11 -3.241489006556623936e+09 1.149511396250749385e+04 2.413289220032273442e+04 8.862105737220772426e+02 0.000000000000000000e+00
0.000000000000000000e+00 -2.879485283570951843e+10 -3.264943509800194092e+11 -4.210578848862883759e+10 4.170634539344088262e+04 1.509233962457019152e+04 -2.465747175803910977e+03 3.949185767387570441e+07 8.127326523176357114e+02 2.207836251883234558e+11 1.647439255114053345e+11 -4.835782107591884613e+09 -2.987563153517602404e+04 2.940936389082436290e+04 5.725838133739669502e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.102026858278701324e+11 1.890499112404291992e+11 4.355330714829707146e+08 -1.441631255527440953e+04 3.111645535877512157e+04 9.614754280089449594e+02 1.753074702040084824e+07 7.726387130621225197e+02 -2.783284467184273682e+11 3.821579944746331787e+10 8.011018647310023308e+09 8.667856265294019977e+03 -3.350172029368003132e+04 -2.021275459850337484e+02 0.000000000000000000e+00
0.000000000000000000e+00 1.186865053261866150e+11 1.388575846851666565e+11 7.743707837450809479e+09 -2.649514348505632370e+03 2.642593917633090678e+04 3.645759911427232396e+02 1.940686342904649675e+07 7.715084816910622294e+02 -3.172654777718084717e+11 1.002950120985477600e+11 7.995302812902029991e+09 -2.907825678421158955e+02 -4.243007596385030774e+04 1.374923445741380192e+03 0.000000000000000000e+00
0.000000000000000000e+00 9.544928377886373901e+10 3.067313882492225952e+11 1.415575283406500053e+10 -3.287538041206717025e+04 -9.139771588240193523e+03 1.425438517559392267e+03 7.609899424822476506e+07 8.252709017876707094e+02 -9.448867848643214417e+10 -2.151952138490467834e+10 2.168972836525068760e+09 -5.989179326549487087e+03 1.209740227600559592e+01 -7.066240385202286234e+02 0.000000000000000000e+00
0.000000000000000000e+00 8.439623153991209412e+10 -2.375023387550490112e+11 7.489511900559154510e+09 2.543724023789340572e+04 2.717927799784158560e+04 -4.143537040534347398e+02 3.649451408102205396e+07 8.108000920605632018e+02 6.878867323872503662e+10 1.618876513143321533e+11 -3.135807948723823071e+09 -2.352731812244607136e+04 2.675442990983901836e+02 -5.232284417158454062e+02 0.000000000000000000e+00
0.000000000000000000e+00 2.863570794727557983e+11 4.314655488561448669e+10 -3.007140070218361855e+09 -1.444536005625563666e+04 3.835318316234177473e+04 1.319800990155828231e+03 7.125022219571688771e+07 8.614976184049306767e+02 -1.256097923541060638e+11 7.762946922271688843e+10 5.767698686227648735e+09 -1.507647672495404186e+04 2.193842376180062274e+03 1.240586211241897672e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.396076630356069641e+11 2.282210716889718628e+10 -1.851857779270100021e+10 -2.048588677492401621e+04 2.500173637225274069e+04 -1.394364990231906177e+03 4.701574258043605089e+07 8.016753121817130250e+02 -2.301158757157688904e+11 1.989167219216263123e+11 6.791965356026589394e+09 -1.897498990465395400e+04 -3.589688503215727542e+04 2.708059201462454439e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.093248302673461151e+11 9.952011759404302979e+10 -2.380584473902861595e+09 -2.030016896076394914e+04 7.518870827245576947e+03 5.975576642334598318e+02 4.387223413188619912e+07 8.056204641409690339e+02 -2.572851446387803040e+11 6.883084467431025696e+10 7.896875848877457619e+09 6.496329634465568233e+03 -3.265470121371882851e+04 -2.004891632829781258e+02 0.000000000000000000e+00
0.000000000000000000e+00 1.461308117116583252e+10 2.345710337656971741e+11 3.133086217766837120e+09 -1.834896360893910241e+04 1.970782080367987146e+04 6.416503854320393430e+02 5.046314292836491764e+07 8.072588505456925532e+02 -7.597244653367439270e+10 -5.357353510125616455e+10 -1.820044977591087103e+09 -5.785822005431109574e+03 -3.565852412928514241e+03 4.139355740654197007e+02 0.000000000000000000e+00
0.000000000000000000e+00 3.453128888939934082e+11 -1.305313416369221344e+11 -1.908655531866727352e+09 1.238499534527082869e+04 4.789773177421614673e+04 -5.568900562958021965e+02 5.213886048184918612e+07 8.343302237442952674e+02 -1.467658346916212158e+11 3.650762764001838989e+11 7.214406749066838264e+09 -4.996239121431616513e+04 -1.811079018551453191e+04 5.348549841974919445e+02 0.000000000000000000e+00
0.000000000000000000e+00 1.444360656519174194e+10 9.058500632495037842e+10 -1.587520879256650352e+10 6.124548438417834404e+03 -5.861809789737346364e+03 4.771856598852764364e+03 7.250997580096316338e+07 8.211248678178402542e+02 -1.237592851300539551e+11 -3.236922891027159424e+11 -4.098327948574777126e+09 4.643203961187051755e+04 -2.210889000810640209e+04 -5.251099710208201941e+03 0.000000000000000000e+00
0.000000000000000000e+00 3.956934471553314209e+10 9.994988072486749268e+10 4.706762521237660217e+10 5.474625010128933354e+03 -6.897365676066956439e+03 2.912419873242058202e+03 6.124728324361803383e+07 8.285985080696750629e+02 -2.885914932568290405e+11 -2.341037029792795105e+11 3.098861204426375389e+09 3.794694218633094715e+04 -3.381935904999697959e+04 -9.706983976501527650e+03 0.000000000000000000e+00
0.000000000000000000e+00 -1.747675570270079651e+11 9.051806278465576172e+08 3.812718556758583069e+09 -8.970180623123142141e+03 -1.471100361171257464e+04 9.417930417997297354e+01 5.710588988902064413e+07 8.069008493370763517e+02 -3.853481481979875488e+11 1.028452215884736328e+11 7.067289342546127319e+09 -1.695765750338503130e+04 -4.587533505884127226e+04 1.902215780279223054e+03 0.000000000000000000e+00
0.000000000000000000e+00 9.446681997499270630e+10 3.255723534044013672e+11 1.455587387627786064e+10 -5.367500131134947878e+04 1.600589731835573366e+04 -1.651256962249187268e+02 6.981452850826114416e+07 8.346155277876982836e+02 3.334798177200879517e+11 1.080336335931655884e+09 -6.135616778789113998e+09 -4.342590016456175363e+03 5.162122217479417304e+04 1.419575659163164801e+03 0.000000000000000000e+00
0.000000000000000000e+00 8.790413241705767822e+10 1.612961323159508057e+11 -9.548282135340534210e+09 -2.311665110242580340e+04 -2.458678648703811632e+03 1.918696437040362980e+03 7.559114903794787824e+07 8.709849992473924658e+02 -1.224027808372400818e+11 -1.601679270593917847e+10 8.832324246226687431e+08 -1.027599367637824980e+04 -6.164134252882500732e+03 -9.489717261468272227e+02 0.000000000000000000e+00
0.000000000000000000e+00 -2.385115570315431213e+10 2.670330628483875732e+11 -3.283681974696685028e+10 -4.776064171189592162e+04 -1.265422642550113233e+04 -4.119317622800981553e+02 5.816147338870610297e+07 8.328964462190928089e+02 5.979062717630606079e+10 3.145864508228759766e+09 -6.027898724487126350e+09 -4.253813995051903476e+03 -5.655477934400038066e+03 -5.415323781176384728e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.333192703061439209e+11 -2.546286817175733032e+11 -6.124638432138736725e+10 1.316004025156656826e+04 3.926150798287070938e+04 -3.575243629664498712e+01 3.555086623838177323e+07 7.984823723139876392e+02 5.548668038846121216e+10 1.369034298459334717e+11 -3.100994594811676025e+09 -2.225706888323328894e+04 -3.634289740143874951e+03 6.164014754583953618e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.028115229230317993e+11 4.172641435995858765e+10 -7.549825828136377335e+09 8.863822507821161707e+03 1.982951822991975860e+04 8.008789575221717314e+02 3.750830091168241203e+07 8.032541453649162122e+02 -1.796603824080046997e+11 1.990709838899526978e+11 7.182032255754655838e+09 -3.023020035442922381e+04 -8.161468122587506514e+03 1.910417920484900378e+02 0.000000000000000000e+00
0.000000000000000000e+00 -1.775330672344042969e+11 -1.693731232313463745e+11 -8.103869264216941833e+09 3.730504100088543055e+04 -1.331344883269834463e+04 -1.962058132768582254e+03 6.389479807107128948e+07 8.173197493230964028e+02 1.504685474473328781e+10 8.925535209641381836e+10 5.036093367583816528e+09 8.268118347898711363e+03 6.585974776966989339e+03 -2.279709592286462794e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.955645197809255676e+11 6.755409953474487305e+10 1.312511565697100258e+10 -1.779215973696932633e+04 2.569615244024354615e+04 8.266692819869663253e+02 2.778842222612900287e+07 7.797275674012923901e+02 1.248368007325873871e+11 7.299218600501693726e+10 2.521769383816836834e+09 7.298854005861008773e+03 1.927498401239245140e+04 -1.942289352874129463e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.928211801059798584e+11 -6.470304992608557129e+10 -5.405890497690855408e+10 -1.406055206934603120e+04 2.641236584519555981e+04 -1.012708532495393797e+03 3.020804627155720443e+07 7.739263087933411498e+02 1.218350010675093689e+11 8.455240695280883789e+09 -6.715863541851302385e+08 1.183634994832783559e+04 1.596906514965259703e+04 7.294541414256606004e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.241973232670795288e+11 3.120101484444216919e+10 1.969487773259093475e+10 -6.527191230158130566e+03 4.889068807065382134e+04 -5.758190960198257926e+03 6.765850414055556059e+07 8.509048484747886505e+02 3.950548759652917480e+10 -3.578667431032508545e+11 -4.405930125255597115e+09 5.054963272078517184e+04 1.387835827257339224e+04 4.145544767120110009e+03 0.000000000000000000e+00
0.000000000000000000e+00 -1.234268343681618347e+11 2.567406796735411987e+11 5.955492888124732971e+08 -4.555989511087540450e+04 -2.974117714595391590e+04 5.068652086828787105e+03 4.206741566125762463e+07 8.083840940182524264e+02 9.354546468982383728e+10 -3.335621993613148804e+11 -6.295479416169437408e+09 5.247499158492554852e+04 6.463761564096527763e+03 -4.919261161577524945e+03 0.000000000000000000e+00
0.000000000000000000e+00 -2.017688600917680054e+11 -4.244745411548104248e+11 5.307839963956266022e+10 4.739143000166826823e+04 -1.252134700086340126e+04 -5.097231780000675826e+03 2.954150671543748304e+07 7.813920959969201476e+02 1.710663715899478149e+11 7.011068819674865723e+09 -6.694576452846993446e+09 -1.429436044044731898e+04 2.909288356897341146e+04 -2.059188595279421406e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.726994180293421021e+11 1.679182189121844177e+11 -3.251796152141633987e+09 -3.083646761077988776e+04 4.850543233857415908e+04 9.927391990100818475e+02 4.802263404686125368e+07 8.069763586687791985e+02 -1.020950047866252289e+11 -1.563311658957133484e+10 2.023463043654874802e+09 -1.068710543501888606e+04 -1.913075191719457507e+03 -2.818882560787606508e+03 0.000000000000000000e+00
