Label Ep Ev t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.000000000000000000e+00 8.548372613142025912e-05 8.155328918111659497e-02 9.668453014634548204e-01 5.521198369349304969e-01 2.064283883101566408e-01 4.981079795089254358e-01 9.997337503337369036e-01 6.582493363026817867e-01 2.485767342647355882e-01 5.997867609624313312e-01
0.000000000000000000e+00 4.275296297930353817e-01 8.456336711449081722e-01 8.506588489864161939e-01 5.052131355640021582e-01 6.448054614900610160e-01 2.316075971558878566e-02 1.007659267389007796e-01 9.020854892936693847e-01 6.611049365979843051e-01 6.924680340543062362e-01
0.000000000000000000e+00 5.492832263876810117e-01 7.488723143895301693e-01 4.756699952247694929e-02 5.447672110781542898e-02 4.584145282700378687e-01 3.989716751486449553e-01 2.204089861255881244e-01 4.509147510187582752e-01 4.500048823592619485e-01 5.394133279030520756e-01
0.000000000000000000e+00 3.654494531990000331e-06 1.492415147497550554e-01 2.472067414988927125e-01 1.898309301095819634e-01 5.191455337360072475e-01 6.130730249234113138e-01 5.866296923307832145e-01 5.397406292230773062e-01 4.484304220081462566e-01 2.513006047901442663e-01
0.000000000000000000e+00 1.130609870457531707e-05 3.684307819603907519e-02 2.115183006925467346e-01 2.018143721374299204e-01 7.370988483928694324e-01 5.696099082989568574e-01 5.683842811936653527e-01 5.626810264110937432e-01 7.058541674713791902e-01 5.245371530841418384e-01
0.000000000000000000e+00 1.379809807928994991e-01 1.785722494140220273e-01 5.882256022893281866e-01 3.732688486312376597e-01 8.623682074469390946e-02 4.847072536625476880e-01 9.810726533615117262e-01 5.784957382915016932e-01 1.444793262819768498e-01 6.054240203696832356e-01
0.000000000000000000e+00 3.159111128826175841e-01 6.853126455921269011e-01 9.165029508579519701e-02 1.350760164834516885e-01 1.201786826580291678e-01 3.499619017577175750e-01 9.124190409478736274e-01 6.856206299017946204e-01 2.316933059162270547e-01 6.144108470736325822e-01
0.000000000000000000e+00 9.501364843725832531e-06 1.598157117399078841e-01 5.047522561358592785e-01 3.906682732745156983e-01 4.023313364911786372e-01 4.350549519467764026e-01 8.099483311293663723e-01 5.613388475311202885e-01 5.839572437460858190e-01 4.718376871075070644e-01
0.000000000000000000e+00 3.809866355369169733e-01 9.132411951415946305e-01 6.395842586495033011e-01 3.016817190416638539e-01 5.279164832793198370e-01 2.269934473976834566e-01 4.454206866465098558e-01 6.658954731357469292e-01 6.567449669283120794e-01 4.347615160799603307e-01
0.000000000000000000e+00 6.247955319067534374e-02 4.240120690491322453e-02 4.618601937707300653e-03 9.616060587544783544e-02 6.351682231539113044e-01 9.707162083631695193e-01 6.293408602145715847e-01 4.786385511658930447e-02 5.675591648321601790e-01 6.106039418455122547e-01
0.000000000000000000e+00 5.098409245902655318e-01 3.733138720895897156e-01 6.949138203831768390e-01 3.736181868873718059e-01 6.645204106706861236e-01 2.252443021698734005e-01 2.192318844388481403e-01 6.880638301424011338e-01 6.972838917477180987e-01 4.168062331981109425e-01
0.000000000000000000e+00 1.364872097275521001e-01 1.900383573709178708e-01 9.773796645711112507e-01 5.666990805626772598e-01 9.059019181814960131e-01 3.469351651378991819e-01 1.383576406957017779e-01 6.385651797529829921e-01 8.457257701212336221e-01 4.410721085172096267e-01
0.000000000000000000e+00 2.520658487936483836e-05 4.094913510182129901e-02 4.503159500976314233e-01 3.583908859634741262e-01 2.685369277213610628e-01 6.010912862524960820e-01 9.568353503996225307e-01 5.485753874671456254e-01 2.693219314493717764e-01 4.883097394304121153e-01
0.000000000000000000e+00 8.243879892266886555e-02 1.469227179813474282e-01 5.534503085194442118e-01 3.501585216970433123e-01 1.407721591875269462e-01 3.213094016395078301e-01 8.921685537448860170e-01 7.130670773071575708e-01 2.406914851069312244e-01 4.304713829895026600e-01
0.000000000000000000e+00 1.133435549743795900e-01 1.161690521833471101e-01 2.875862615279354828e-01 1.450687756492277103e-01 5.828775894225141085e-01 7.254989180277560123e-01 9.380005689243784417e-01 3.797615843081667553e-01 6.544848551002222514e-01 6.210095524473383533e-01
0.000000000000000000e+00 1.196065371557133161e-01 2.802379898534003155e-01 3.549866479230307514e-01 2.435152928322281696e-01 4.849441504981089612e-01 6.088973185316060022e-01 9.510400288985367823e-01 5.700838056603810822e-01 5.668303605091939978e-01 2.647309623754905417e-01
0.000000000000000000e+00 1.160774199889590963e-01 8.627155615634715669e-02 5.869256188998821511e-01 2.880638840492402153e-01 1.075246379212620451e-01 7.492992383373509035e-01 9.928594871922185039e-01 2.921540499296161331e-01 1.213499794125640352e-01 5.172303912144303739e-01
0.000000000000000000e+00 4.070823389983515006e-01 5.948891271177441098e-01 1.559415698061277222e-01 1.577698893546797265e-01 6.288878473230857802e-02 3.251167003796211485e-01 8.444291325193793440e-01 7.004810778654669834e-01 1.336868571282227025e-01 2.211183457007032116e-01
0.000000000000000000e+00 1.846277242255318640e-01 3.018089034939125392e-01 3.610334592743199011e-01 2.522333617194503219e-01 4.271699009423021720e-01 6.976711279368267293e-01 9.893655146907005538e-01 3.327972714671290078e-01 5.611022195221605502e-01 5.342316367061524796e-01
0.000000000000000000e+00 9.637620916772861313e-02 2.200689602749862084e-01 5.477917265505924949e-01 3.470195480183493331e-01 1.249761255152829209e-01 8.096848386840219680e-01 9.915855909447799377e-01 2.306824865297349425e-01 1.630483298153897476e-01 4.068819895767244454e-01
0.000000000000000000e+00 2.079697362111627393e-05 8.922575798310296291e-02 9.909283928638299432e-01 6.159077610866958707e-01 4.000294373950747939e-01 3.781314730573127059e-01 7.889856397190260218e-01 6.304596008239135019e-01 5.687410551073052156e-01 4.888139354176605500e-01
0.000000000000000000e+00 2.527376269621727789e-01 3.207946332493497588e-01 1.283196395209788565e-01 1.039242014991765828e-01 8.726544851223669852e-01 6.685562967873071027e-01 5.202410280609728321e-01 3.962568858949509498e-01 8.315970877208938017e-01 3.973173791054345205e-01
0.000000000000000000e+00 1.203773971486496021e-05 7.505263820583450707e-02 3.403753836237663477e-01 2.780676972488596022e-01 4.301778788181457869e-01 5.916109737336679997e-01 9.943805003508636720e-01 4.781419086928580531e-01 5.829076045120183958e-01 4.808793229162631189e-01
0.000000000000000000e+00 2.198354253187633500e-01 3.993620396726415556e-01 2.311778459221097703e-02 6.855787226669018963e-02 1.241034746724652971e-01 6.614460841459961493e-01 9.916607590036932152e-01 4.429398212151735570e-01 1.395958767673660117e-01 4.137307820273599668e-01
0.000000000000000000e+00 8.290855958502473718e-06 1.029316492931667271e-01 2.182175581489361194e-01 1.456134130787347658e-01 6.128112476730669389e-01 4.950754759086760659e-01 2.901227789423721504e-02 4.816213368541792383e-01 4.320038154490442039e-01 5.015448275801388522e-01
0.000000000000000000e+00 2.600988162526628549e-05 1.304685859776731904e-01 6.540237757091444948e-01 5.430719713407192728e-01 3.382745509609196288e-01 9.340295172167851767e-01 9.893103780209635545e-01 1.276296726069585108e-01 3.981191104901609101e-01 7.241467909289726057e-01
0.000000000000000000e+00 6.324165162687746256e-02 1.286142712314864711e-01 1.174129153476253240e-01 2.127751995821860476e-01 7.702814547708010107e-01 7.527873819162189672e-01 7.181596414750681667e-01 3.689770030610407536e-01 8.168111384175449352e-01 5.169435576806012955e-01
0.000000000000000000e+00 1.895628142137822852e-05 1.631983548976181364e-01 2.378480219397176021e-01 1.841658502115164353e-01 4.529180243629314928e-01 8.928982732146645285e-01 9.855210916408632116e-01 1.860813410737364171e-01 5.236493823456510599e-01 5.229434502116484529e-01
0.000000000000000000e+00 4.711868593523268478e-01 4.991462984576959250e-01 8.883832456757276841e-01 4.227796289438838784e-01 7.345268113686044265e-01 5.793296956100274508e-02 3.225163049502399737e-02 9.258976366771585198e-01 6.868847964568480791e-01 8.578109338921900973e-01
0.000000000000000000e+00 1.196079988944195455e-01 1.594929892148860828e-01 7.547075753922578567e-01 3.637253385811645146e-01 3.288446750821655273e-01 3.088174562711204496e-02 3.415631676635990099e-01 9.255141860112587882e-01 3.288382386475933172e-01 4.305305634444781537e-01
0.000000000000000000e+00 8.435960998129446442e-02 5.474133510292317206e-02 7.064686204076892073e-02 6.953961835955713155e-02 9.184074627733591623e-01 7.188283632570728887e-01 4.437236712376025349e-01 3.572515992153749709e-01 8.627644141219200646e-01 6.091096410088492341e-01
0.000000000000000000e+00 2.260017290651729627e-01 5.764240933051389959e-01 2.183546629500469627e-01 1.352447723152021553e-01 5.919542953129983687e-01 8.690918639045517313e-01 9.215381040938959156e-01 2.126651131878617984e-01 6.664020511080687159e-01 4.218928384222048189e-01
0.000000000000000000e+00 4.745139213911861442e-01 4.631909684668589766e-01 9.054070603764678982e-01 6.267602527210414110e-01 3.925366250502120291e-01 5.157421719574889485e-01 9.752128856602824136e-01 5.396034873736119675e-01 5.289234069854539255e-01 5.112776928791148423e-01
0.000000000000000000e+00 2.847521323508602764e-01 4.426002927663545972e-01 4.808461651545964943e-01 2.836031033533306100e-01 6.618236509639372489e-01 9.351791557282237433e-01 5.224464392319863038e-01 9.381291312085887624e-02 6.250252524280570654e-01 3.113937684403097483e-01
0.000000000000000000e+00 8.318658818869260896e-02 1.703306392357760990e-01 9.731878151575699132e-01 6.431884361676507567e-01 4.093271900869678293e-01 4.508808131763704097e-01 6.515124790409974054e-01 4.337002189995342039e-01 5.524208231775964428e-01 4.535844578804075766e-01
0.000000000000000000e+00 5.552972962556097514e-01 2.113222907836609377e-01 6.799334440684459135e-01 3.395942891368282091e-01 6.911062745245525329e-01 3.707490987333572630e-01 8.980420226202479039e-02 5.352564833731505711e-01 7.025669209650442504e-01 2.453246297926152675e-01
0.000000000000000000e+00 5.229667041255439131e-01 7.453733922261155387e-01 5.252064358375645448e-01 4.091616571700633642e-01 8.619996967438272595e-01 3.006060900252505164e-01 1.099491460208812388e-01 7.048047991180950156e-01 7.748457236323116337e-01 2.250560500479897308e-01
0.000000000000000000e+00 9.689560488589807341e-02 5.777475815396279635e-02 1.329905506089999467e-01 1.109402846541502896e-01 7.704014935210798942e-01 8.529220856254371430e-01 7.077492023902554052e-01 2.162110789577333381e-01 7.824199161511529166e-01 6.514645720775125159e-01
0.000000000000000000e+00 3.059419442246751886e-01 5.998058980386664629e-01 7.277078526146887327e-01 3.838672526900124282e-01 2.261143652540784643e-01 8.202379573240061728e-01 9.779279449053213114e-01 1.802424498224774463e-01 3.161304378770376511e-01 6.924090477096320750e-01
0.000000000000000000e+00 2.154640063688050287e-05 5.426370833160756857e-02 7.272312926995860849e-01 7.471623661282347229e-01 4.867032136551185939e-02 6.271784585217122787e-01 8.757865208526038892e-01 3.452208574826477472e-01 1.123467257296188460e-01 3.904369638708288237e-01
0.000000000000000000e+00 1.309303741373469554e-01 1.970918035716280048e-01 7.583012323005491329e-01 4.048188183300931442e-01 1.858910511446765224e-02 3.661116484800481241e-01 7.681463593200144047e-01 5.939781676642337249e-01 4.995965031720550620e-02 5.029865645263442708e-01
0.000000000000000000e+00 4.033248616827830313e-01 4.515299811515687822e-01 5.999679469889853678e-01 3.344609500572284233e-01 1.591646468049150998e-01 8.459853413117479626e-01 9.793956162275756494e-01 2.193543744120983185e-01 1.301237411223006846e-01 3.358588258531831627e-01
0.000000000000000000e+00 1.900282732333571922e-01 2.343346018284400978e-01 5.168221993954922322e-01 3.641034530587159423e-01 2.755933851892024555e-01 4.073093665327030544e-01 9.638227441084341596e-01 6.599200558139124428e-01 4.005745145135743424e-01 1.380235161056809767e-01
0.000000000000000000e+00 5.260074984776410556e-01 6.989231734854377542e-01 3.778813044987860414e-01 2.982003135365198787e-01 9.859245983951089309e-01 5.282638161683731459e-01 8.005615527341297666e-02 4.144578732741537874e-01 9.405739751830773931e-01 3.517849872459670735e-01
0.000000000000000000e+00 5.272635097377053048e-01 6.712594964672295994e-01 9.922938037464832384e-01 7.133866401560089443e-01 7.938725777799706673e-01 9.029088669155941327e-01 5.090659377475372782e-01 1.106095204651416641e-01 7.466347693191677237e-01 5.356459409559615192e-01
0.000000000000000000e+00 5.300942935448077487e-01 7.074122923863801482e-01 8.304107133338116675e-01 4.993133288346838228e-01 7.307802403686378678e-01 7.712458829743883415e-01 2.221323584687170671e-01 1.930367022998770166e-01 6.182774026621999930e-01 3.971171510853032105e-01
0.000000000000000000e+00 7.648350165189354843e-02 5.705825956892275619e-02 1.208473710721324479e-01 1.096464469035227651e-01 6.881612991273708957e-01 9.317476317048443146e-01 7.688264000775317797e-01 1.062967083844572058e-01 7.425867729083037716e-01 5.352162992192723845e-01
0.000000000000000000e+00 5.212078896439726883e-01 7.258207009188869518e-01 3.294079954312637004e-01 2.347771866770322902e-01 8.853767318586645008e-01 2.087596629711773732e-01 6.626472565988583696e-03 7.304559015915026432e-01 8.748489005004540520e-01 2.434377677930331108e-01
0.000000000000000000e+00 3.187057731332091582e-06 6.871932815147739626e-02 1.839867704975551854e-01 1.678323720632040050e-01 6.494892963431969646e-01 7.546206049127888171e-01 8.759133935532956716e-01 3.505201988842365779e-01 7.540350481190295495e-01 4.910199044525010437e-01
0.000000000000000000e+00 9.256803589425584289e-02 1.490485207957235880e-01 6.082111387436164307e-01 3.454266086703858818e-01 8.386028141485890597e-01 5.150482224817138910e-01 4.015601401685509608e-01 6.170152161275483937e-01 7.566569691858791025e-01 4.595881591894038776e-01
0.000000000000000000e+00 5.165853855602080547e-01 7.592279661859144824e-01 4.108638996693130818e-01 1.994643570914975683e-01 9.814107123660080756e-01 3.618770309144854203e-01 4.645748286689532769e-02 6.270225297104969897e-01 9.405741124963818978e-01 4.564763309018231574e-01
0.000000000000000000e+00 1.278745540782455781e-01 5.683195284968252381e-02 3.929726955666287824e-01 2.917156920802215225e-01 3.843104831361935370e-01 8.635091618970478500e-01 7.268514550699978205e-01 2.510265584057647659e-01 3.070252083924011055e-01 6.702011625968420372e-01
0.000000000000000000e+00 9.464489039662661585e-02 1.846067182361454950e-01 4.464526977638099692e-01 2.855772326577099562e-01 1.737661221108209308e-01 5.829469470954987687e-01 9.929733416291313119e-01 5.765291198891580038e-01 2.166008200555208374e-01 6.820493049383743456e-01
0.000000000000000000e+00 1.925416287052776620e-01 9.805318729932882560e-02 4.636947320126776906e-01 3.199748076096886606e-01 3.099504820795256910e-01 5.181920047431310961e-01 6.263557922358818919e-01 3.444065086432970269e-01 3.620214510685009213e-01 5.840359935716274986e-01
0.000000000000000000e+00 1.159854981856285050e-01 9.749756477307221225e-02 7.571461248470743310e-01 5.106948660499828208e-01 2.409697974380938801e-01 7.309748481419214849e-02 4.065562565831371544e-01 8.777843409204926228e-01 2.391474093053264915e-01 4.580935217614364174e-01
0.000000000000000000e+00 5.249545384049715546e-02 5.230880067159522639e-02 3.949063666977867260e-01 2.819349602446994396e-01 3.887297585153892121e-01 7.306911241442455296e-01 7.151155946436645872e-01 3.896105503760369793e-01 3.010017821108137426e-01 5.782216831513227184e-01
0.000000000000000000e+00 1.001572334860115349e-01 1.228265821830600152e-01 3.657999551433556706e-01 1.688903653152760143e-01 4.664552347011120537e-01 6.507341130839148224e-01 9.995817408442633223e-01 3.929605654856983543e-01 6.157678534129205072e-01 6.315990616009425906e-01
0.000000000000000000e+00 4.560593895155970467e-01 7.925613747440942713e-01 7.209450393138632229e-01 5.639539935067752197e-01 6.556667563617355476e-01 5.785642254439837817e-01 6.126248166456471633e-02 3.413350367766039839e-01 4.976326216318529561e-01 4.264227667646615094e-01
0.000000000000000000e+00 5.490877478651846610e-01 6.315729981226868572e-01 9.933357131269486828e-01 4.206250737355317071e-01 1.964664443380607639e-01 4.371119114339395706e-01 9.844798001938461773e-01 6.324841919816632796e-01 2.751860108436515739e-01 8.405661348593891358e-01
0.000000000000000000e+00 4.107154537706653175e-02 2.003044027085305323e-01 6.463953810759315299e-01 5.344040559064815454e-01 6.010567350301015965e-02 7.240040425141803793e-01 9.969125294558858208e-01 3.726466818259150937e-01 9.725606654339813417e-02 6.348689870499110155e-01
0.000000000000000000e+00 1.177736833555092510e-01 2.096217663210979687e-01 5.627967614249702599e-01 3.590905098465508871e-01 1.263207728262064622e-01 3.207717282303853557e-01 8.864424583061805141e-01 7.322762329750074350e-01 2.213569345214663753e-01 2.080159301839995534e-01
0.000000000000000000e+00 1.242437312056055981e-01 2.823964343679771227e-01 5.257734437601810917e-01 3.272931198895090432e-01 2.089418478146915503e-01 8.882986238287585712e-01 9.556999626231426070e-01 1.640960044642206794e-01 2.248716686461516567e-01 4.475740318583017463e-01
0.000000000000000000e+00 3.452926649691526739e-01 4.346316100385332337e-01 5.946235755868691797e-01 4.570360809096118970e-01 5.011775791081142239e-01 3.933805401854813533e-01 1.012863658239255837e-01 4.515141901279803860e-01 4.779505827785138772e-01 7.120709608283710690e-01
0.000000000000000000e+00 3.894951350639128118e-01 6.225170183142969549e-01 9.432525030041289948e-01 4.528304026400471471e-01 3.317512241240683224e-01 4.492744018691320340e-01 9.743685302218674238e-01 6.336535839841589413e-01 4.544507725543621146e-01 4.531185587664158243e-01
0.000000000000000000e+00 5.336671617483701446e-01 6.252121578459598483e-01 9.962760574195952401e-01 7.314566419880206283e-01 4.089384791065083791e-01 9.671945344478944939e-01 8.008926432867364831e-01 7.346877082711678053e-02 3.609783314830843359e-01 4.118272965685479403e-01
0.000000000000000000e+00 2.027043887972750924e-01 1.925449959226036845e-01 9.643547126187077545e-01 6.906252603334506190e-01 4.013867292275625775e-01 4.343775924292460622e-01 8.149264115892567162e-01 5.149760128531530867e-01 5.764361178952432940e-01 4.447360699710055099e-01
0.000000000000000000e+00 9.212554122131953738e-02 2.856222887928985266e-01 2.026388449532706137e-01 1.614998682113775175e-01 4.062264629946825134e-01 9.348939375174432076e-01 9.803298310441943553e-01 1.118158450751486899e-01 4.893480867798064571e-01 4.231099772694433825e-01
0.000000000000000000e+00 1.222555102481659439e-01 1.388105099139602394e-01 5.106694277289780537e-01 3.454593416442879317e-01 2.758705102456031066e-01 3.035051841721374544e-01 8.651712323573373942e-01 7.244982350011884842e-01 4.085071312763976503e-01 1.735843815819662628e-01
0.000000000000000000e+00 5.514396732511902544e-01 7.067843044274297881e-01 9.591800214975536587e-01 7.378012028474714157e-01 1.000000000000000000e+00 4.995464419335305939e-01 1.333590300148053687e-01 4.949575308597263246e-01 9.514541218066099315e-01 5.024232234136142283e-01
0.000000000000000000e+00 3.323786960679787905e-02 1.367042965044841171e-02 2.691598276505206555e-01 2.656944198799715551e-01 5.185162833612383393e-01 6.795212129898247078e-01 9.798907737503730342e-01 4.076582957272817387e-01 6.245727083367940136e-01 4.955386945125232478e-01
0.000000000000000000e+00 3.214175763355888171e-01 2.096536011304729330e-01 9.301414153006255514e-01 5.529691337556030817e-01 8.249396092192277097e-01 1.785099143105237651e-01 1.789932536877375524e-02 8.591906654866021675e-01 7.602503182586226593e-01 2.176792908572701135e-01
0.000000000000000000e+00 7.842298910619978919e-06 4.486666601171747371e-02 1.490028583374855553e-01 1.407108587692373902e-01 6.604244332195071676e-01 9.211622315409109252e-01 8.207793726191459083e-01 1.366015978602164727e-01 7.043415256086825726e-01 5.339806559242612494e-01
0.000000000000000000e+00 7.856721082521096744e-02 1.068202791542598590e-01 7.779906432786081183e-01 5.573334386110415650e-01 2.074481747923358488e-01 1.024922188054972483e-01 4.024256524083495434e-01 8.226121358208887679e-01 1.829601764271028830e-01 6.862399542582129364e-01
0.000000000000000000e+00 3.964951093380542080e-01 4.256935428304907121e-01 4.822246351000040732e-01 2.870966429285051191e-01 2.983771242918714650e-01 4.543128481469149160e-01 4.629184700756940885e-01 4.070227206419544386e-01 3.210185637434357364e-01 3.150624766407118527e-01
0.000000000000000000e+00 7.455373612897119029e-02 9.006739620077836017e-02 9.776218348315959261e-01 2.357681485428111401e-01 2.311908441266951053e-01 3.511578960736976285e-01 3.500503425617246256e-01 5.158627029681687182e-01 2.398422369181416880e-01 7.945738925208505332e-01
0.000000000000000000e+00 4.976729859684118212e-02 8.741518773247744512e-02 4.003407484210142475e-01 3.081587746951175433e-01 3.614088934589096969e-01 6.960015370167549342e-01 7.838977081048614792e-01 4.341259990082942388e-01 2.878839003393134366e-01 4.741911079039457522e-01
0.000000000000000000e+00 9.980258711263642613e-02 8.265566673270731413e-02 7.848149403771327304e-01 3.789462537199899117e-01 8.236231057485937646e-02 2.262069289758102952e-01 6.259275916509929871e-01 7.235387258602457017e-01 9.639062802713710409e-02 3.571691253602836680e-01
0.000000000000000000e+00 1.260643129793843631e-01 1.429094999943451016e-01 9.270211962190195720e-01 5.772656998585379284e-01 2.174221958214253014e-01 1.893447424284551706e-01 2.976145654784826400e-01 7.203581963944426514e-01 1.711901557523805573e-01 5.487547136092622013e-01
0.000000000000000000e+00 2.591451394146811471e-01 4.145099311015268961e-01 7.531658447881950380e-02 4.139667270838476298e-02 8.636854546082775030e-01 5.496250103773516749e-01 4.223166786365745162e-01 5.530498080466897948e-01 8.077899970338817681e-01 6.443843080441766791e-01
0.000000000000000000e+00 4.830398289707065751e-01 7.431738932247234919e-01 5.585779948628104563e-01 3.659749388268762615e-01 4.266819024256170989e-01 3.705449266661302032e-01 1.423946001584035503e-01 4.759580563084896965e-01 4.179123787957353398e-01 2.379318209381182658e-01
0.000000000000000000e+00 4.531154267541440128e-01 6.181841469784046250e-01 3.705709500816445345e-03 3.093959405161417209e-02 3.086460155589096921e-01 3.778911820377565123e-01 9.244239336490979175e-01 6.428149233665476636e-01 4.328220053926704614e-01 3.950994289666001080e-01
0.000000000000000000e+00 5.288110785441668682e-01 6.962172169756953855e-01 3.354263261445706301e-01 2.401818214341302493e-01 4.343271053745733634e-01 7.879736475640597426e-01 6.249442527949918835e-01 2.419911939068151718e-01 3.483713966939442352e-01 3.490039659216991330e-01
0.000000000000000000e+00 1.034496731432427541e-05 1.028547622148997531e-01 2.891583690676293172e-01 2.459785341304723261e-01 6.004944402858899410e-01 6.272740464839121621e-01 8.177713646481661325e-01 5.289824999409116213e-01 6.572039294651770280e-01 6.729593386234845598e-01
0.000000000000000000e+00 8.013065268303032340e-02 2.316221260132633464e-01 2.461501953898322381e-01 2.106398168801257853e-01 6.202313705666517851e-01 5.300968255488663905e-01 4.231115165127461442e-01 6.113227170909365515e-01 4.794115316499119595e-01 8.387771866787890884e-01
0.000000000000000000e+00 5.617971712215141800e-01 5.806367291772323025e-01 1.560309983923964805e-01 2.173236948181269668e-01 2.337960754141845676e-01 1.620571720017261463e-01 6.872119170475905481e-01 8.556344746011113056e-01 3.034331407554173854e-01 8.790429662488941087e-02
0.000000000000000000e+00 8.099700314953378610e-02 9.111114376267613613e-02 6.994160807496385690e-01 3.694095420364877924e-01 9.346515626297396961e-02 7.414662780577647716e-01 9.517299486918338047e-01 2.153935426682773158e-01 1.872989141689989645e-01 2.574935584288713386e-01
0.000000000000000000e+00 4.354741456897701557e-05 5.642145043176766128e-02 8.289704053018460694e-01 5.314818480070453433e-01 4.605412037772271816e-02 5.093388255394168951e-01 7.562957378236836448e-01 4.071543766381534590e-01 9.979249720600902318e-02 4.973240575299390787e-01
0.000000000000000000e+00 7.842804938446994132e-06 1.630973861792104629e-01 2.546236292411391822e-01 2.600155296629180768e-01 1.315519435876945087e-01 7.670703880745879388e-01 9.552643206370508011e-01 2.414371348881055590e-01 2.268537731593362472e-01 4.578348095438402598e-01
0.000000000000000000e+00 1.050973134535297948e-01 9.361486167357140065e-02 9.110882991109852114e-01 5.890966782266655599e-01 7.881674918967404020e-01 9.317302931428433910e-02 8.217272931313635009e-03 9.034148356688599391e-01 7.494199987601135593e-01 5.723835389867011347e-01
0.000000000000000000e+00 4.395935811109566993e-01 7.249301154505758404e-01 1.495360781325432153e-01 9.467277913718419313e-02 6.014550929479569596e-01 4.767315978108166985e-01 6.556219823459058516e-02 5.265700601549165860e-01 4.922485014610674670e-01 5.744165390778255276e-01
0.000000000000000000e+00 2.859627343229306784e-01 2.771667989505762209e-01 4.794727686608843409e-01 2.935096765643407934e-01 2.932924725398429189e-01 4.728527329092730991e-01 9.962462177748281356e-01 5.833643252127672651e-01 3.711662206828618693e-01 5.723009336858341234e-01
0.000000000000000000e+00 3.703901814624946387e-01 2.869766377931415313e-01 3.905688374585717937e-01 3.059870408756175664e-01 3.813041614597345585e-01 5.000989354592352276e-01 9.773622804106660844e-01 5.699268476855642307e-01 4.533086411765176460e-01 2.381659898728406555e-01
0.000000000000000000e+00 1.329191765173639850e-01 1.689266560876015733e-01 4.100973749585452022e-01 3.344216530106738361e-01 4.157398802920266867e-01 8.004425548332907425e-01 6.578417269531504630e-01 3.086368972952360235e-01 3.255326069066736272e-01 8.602129871251140703e-01
0.000000000000000000e+00 2.682850005124234882e-01 3.235428760310410379e-01 3.932863391395691743e-01 2.454915413537959168e-01 3.561824443044425137e-01 4.928012064024021033e-01 9.926199295707744952e-01 6.126019801537352372e-01 4.766818633205670008e-01 4.481927887972966817e-01
0.000000000000000000e+00 3.495958068619188785e-01 5.583370287607594129e-01 8.030961625199833920e-02 1.360676004145062734e-01 6.702956963182797878e-01 2.069560717089074520e-01 2.017944968683910156e-02 8.181786083720916647e-01 5.761630535487112237e-01 3.187923740351787938e-01
0.000000000000000000e+00 5.955127886737148629e-02 5.123900066757459959e-02 4.723694978016151347e-01 4.079367515031586677e-01 1.483167386255966891e-01 5.230469759285613085e-01 9.994956703388568897e-01 5.758268917150350941e-01 2.273922147824634643e-01 5.468210764431276072e-01
0.000000000000000000e+00 3.050352444356729809e-01 6.140382510416813044e-01 2.035237824784845717e-01 1.518507178071155650e-01 6.277444069539285243e-01 5.937085743609925581e-01 1.190363272584257226e-01 4.007771977382325601e-01 4.724950380738058286e-01 3.664912142602202438e-01
0.000000000000000000e+00 1.334073066844657651e-01 1.747806940127633879e-01 4.233178440152572386e-01 2.106513143219350681e-01 4.077277851814588572e-01 5.793226200458845287e-01 9.537293535745885453e-01 4.374913048041420005e-01 5.568722436644966134e-01 5.211655690328518276e-01
0.000000000000000000e+00 1.346923118495776950e-01 1.173923528165849994e-01 1.513624967153081591e-01 1.839791118831621830e-01 4.576782058227795158e-01 9.755513846918246745e-01 9.298122874739049859e-01 9.239340823632513633e-02 4.743804280859207911e-01 2.782785750716283979e-01
0.000000000000000000e+00 1.227115474454002902e-01 1.475091359110550504e-01 9.144370674069259852e-01 3.751775663985013054e-01 4.326090730500300463e-01 9.957292147213758771e-02 7.347260894136292686e-02 8.295774519115763912e-01 3.599337588880215377e-01 4.169448076371742307e-01
0.000000000000000000e+00 5.249224182313341203e-01 6.773101807887020875e-01 6.181686722383916699e-01 4.471265731237012986e-01 5.493903971867641900e-01 3.814102538769591488e-01 1.952655296342253877e-04 5.385899835101737310e-01 4.208586461742558904e-01 4.122246299588379626e-01
0.000000000000000000e+00 9.394871282667160983e-02 1.131327188184523547e-01 8.340729141995748552e-01 5.068388392770524220e-01 6.712161812121544280e-01 3.871865979378952272e-02 1.052029888813011405e-01 9.192308397079218540e-01 6.886614493729124042e-01 2.341505526903229772e-01
0.000000000000000000e+00 3.653271997802816085e-01 7.914741363877113578e-01 6.573082883481806693e-01 4.736021071005946936e-01 5.973724491878777965e-01 4.437187212446537243e-01 6.012854603740375170e-02 4.777307737990841852e-01 4.351645998486413092e-01 8.226327023743289502e-01
0.000000000000000000e+00 4.406849422976822916e-01 6.561641845367276460e-01 5.386077390768639894e-02 8.370445359146838626e-02 3.804658138712021520e-01 2.531173706469653228e-01 9.354515365231480528e-02 6.461012939525283549e-01 2.911238581784786894e-01 1.326590529342348557e-01
0.000000000000000000e+00 5.041423751465607950e-01 7.409582809513028945e-01 1.499516064195240417e-01 1.642833532947953756e-01 5.423546804016313727e-01 3.975829432127955254e-01 1.441611203508709194e-01 4.737446518645839211e-01 5.144931251882498557e-01 1.209482536279865017e-01
