Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta v0 alpha0 beta0 v1 alpha1 beta1 t0 t_t i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai i alphai betai
0.0 90.99783572012848 -115388192.80206299 -26792520.994293213 -161970816.3707266 3708.1399245197235 245.94111606688602 -3009.3032927645886 102956806.8666112 837.9978357201285 107110885483.55356 0.11370630973869893 0.9780715896347483 -0.9184932752937809 1.5086926384093617 -1.4337974331437788 1671.317862039337 5.621810778999174 0.22744015837159984 6737.226489516439 6.217937126863817 1.0644675654299498 7451.728426373792 102956806.8666112 0.9999999999999872 0.4980678990134181 -0.49399621299223295 0.27635261929610777 0.20683478011242826 -0.22797137660959538 0.12723277838673458 -0.2901238553163623 0.05937908408779635 0.9770386430315585 -1.0340785417935223 0.629837652842274 0.9999999999999983 -0.08058868667942018 0.76922861022091 2.9824952330021705e-17 0.0 0.0 1.538276986477799e-19 0.0 0.0 1.5940052195206627e-18 0.0 0.0 3.3164084614789225e-19 0.0 0.0 1.9342361681168148e-18 0.0 0.0 2.976594583885562e-19 0.0 0.0
0.0 38.74670346522271 80897114.7625122 -13906937.64277649 -3874457.7456817627 927.8496581364288 2588.3350718881884 538.4859231323869 35460317.11049748 785.7467034652227 71065010117.01526 0.19940951991847405 0.9996332181975163 -1.6903405447098823 0.9663387391026528 0.3937301704632252 819.358786970963 2.119621641591427 0.2053875197532305 3451.1283999841744 5.13479747915014 3.0942873431101097 8086.236869486542 35460317.11049748 0.3714482176134321 -0.16901375769736737 -0.2200397406138556 0.9470734401138178 -0.30639249093659315 -0.46379287791710666 0.9999999999999999 -0.14164770910853317 -0.3685616124871364 0.9999999999999999 -0.0012802254433778198 -0.2770584494179556 0.9995117000178293 0.057547238230540386 -0.13099964756658075 2.8030250327502514e-20 0.0 0.0 1.7719867166534574e-20 0.0 0.0 2.285828126124393e-20 0.0 0.0 2.6099138249092255e-20 0.0 0.0 0.0 0.0 0.0 2.163961169942624e-20 0.0 0.0
0.0 22.624363406211614 8950405.059524536 3898607.359069824 -56983865.33725548 2316.2940363593043 1401.4190884712007 2434.3082634988937 34571182.5531963 769.6243634062116 50290880521.536896 0.17731808266527616 0.998953107169675 0.6175652279188979 -0.06764712020678519 -0.10969922431497547 2674.838377859512 6.17786424733192 5.5494926501563455 4277.343327693203 6.1651386860975546 5.5724250240111335 7996.920227159847 34571182.5531963 0.0744113619746582 -0.37055326946190065 0.09982865243267279 0.08339473572567623 -1.5345027933638733 0.05173685243698885 0.6671048331745838 -1.3775504263706786 -0.12077291381385967 0.9998093694465954 -0.6325393564456999 -0.171689984561557 0.7885722237964097 -0.18444541403239964 -0.06901215715402696 1.4816370862251118e-19 0.0 0.0 0.0 0.0 0.0 5.602191477731986e-21 0.0 0.0 3.4672923183532463e-22 0.0 0.0 2.8548801209583547e-20 0.0 0.0 1.5426481628928775e-20 0.0 0.0
0.0 110.07540027292589 2664107306.5238953 8525559439.446487 -738841455.1206801 1828.1912142047677 2091.3092036572853 494.10800980548834 104054364.98747574 857.0754002729259 77709658421.23407 0.033062877055550235 0.9996306660096662 0.37042024108854 1.1016184467577974 -0.1316126211142601 2343.116623810337 5.867741684795348 0.069306436293129 1073.4336542055846 6.283185307179586 0.0 7235.79843620002 104054364.98747574 0.9999999999999999 -0.6502484182705903 -0.060130966129824576 1.0 -1.6265275933053192 -0.04607604826872834 3.453706668608059e-16 0.0 0.0 1.0 1.6590430571139259 0.06967900094834738 0.9999999999999998 0.3502671671391482 -0.08880289941138604 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2630955309456148e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 32.244866030869844 -1164822902.8253632 3674342393.3632812 291753105.8645018 191.73138065975945 811.3189920361074 812.11577530657 25591909.29653115 779.2448660308698 29147146816.044525 0.038935749961752086 0.9994873002550256 -1.0969309238576206 -4.694174763715921 2.899881480734784 2498.543144407142 6.2831853071795605 6.27436244382338 1645.887659969944 6.283185307178571 6.283185307179088 7500.451412048677 25591909.29653115 0.9999999999985729 1.3245005907747236 0.03272076671377297 1.0 1.5235306310371899 0.01212957680937568 1.0 1.6231470518266389 0.03746641743154767 1.0 1.5627235634448948 0.014740628445631891 0.9999999999999633 1.4872937917656879 0.026506606196994346 3.0775790023719344e-17 0.0 0.0 0.0 0.0 0.0 2.9434733730265853e-16 0.0 0.0 8.357393111699488e-16 0.0 0.0 3.130341114514832e-17 0.0 0.0 1.3093774111835884e-15 0.0 0.0
0.0 18.046743988597655 681699180.5642242 4592941163.334866 3607949688.787254 4988.454969240838 -4487.039604758247 -576.1616658088155 28791466.147111733 765.0467439885977 33800417216.76361 0.13570572098895392 0.9996392087343983 1.8464282347123309 -0.5024495360092307 5.561599933856619 2750.8188440334848 6.270748146333358 3.0824381524589635 6331.803905812101 1.820630088071999 3.1614331469545496 7874.847536277105 28791466.147111733 0.9975297401002909 3.1320259871778804 -0.0031334883278658836 0.47126996529041076 -0.9599318150993019 0.05543687775622215 0.38880061812493355 -0.23492616497600788 0.022270794384519392 0.45153609319189386 -0.09000404313909136 0.023663402049458687 0.2013749144369719 -0.009548195628526825 0.007859192560362506 1.580817841195451e-15 0.0 0.0 0.0 0.0 0.0 8.409763613519328e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.672716337560296e-17 0.0 0.0
0.0 50.72333384657554 7702353.510139465 -42176548.71664429 38718511.29234254 5036.954988304322 1041.2215655405362 -1384.1441854469876 49920387.77182784 797.7233338465755 46462106001.09 0.19815596516047634 0.999321878189118 -0.5765170745632306 -2.4887288586540253 -0.0025503795871242296 907.2708115201983 2.8042107901412114 6.128407800626495 4051.7147202979863 5.6414352975118085 0.03284807939905976 7848.668161442532 49920387.77182784 0.9652093144101427 3.141592653589793 0.008876254623985634 0.8915643818956653 -0.7833578504480514 0.044348855561568534 1.0 -0.2974341547476181 -0.08999685405151726 0.9999999999999999 0.023643805031747345 -0.374867649677683 0.12803063238429302 0.03793117408737091 -0.2922645394701663 1.877235951010159e-18 0.0 0.0 2.386909236811277e-42 0.0 0.0 8.526205510172351e-21 0.0 0.0 5.949061653958829e-21 0.0 0.0 4.578624270756486e-21 0.0 0.0 1.1617079775451966e-19 0.0 0.0
0.0 5.728117451023081 -183215211.9538269 -1321743.5201263428 88078338.13037872 3820.6390430620686 879.0343973031158 7024.885986783438 51270771.56538124 752.7281174510231 42661702137.886475 0.1761127920498545 0.984218479375846 -1.5129768299501292 0.4997140521747286 -3.7855175592797474 2322.9070261649517 1.5976478398075462 0.41716378812632915 4703.814075788488 3.9672023496014113 4.103547753662876 7281.32741388878 51270771.56538124 0.38771126440938164 0.6688150339293899 0.14942771412644962 0.016219201383539463 -0.017375082246463898 0.08979114035764157 3.598119820238811e-18 -0.007789227885017306 0.029348879820445355 0.0008891192924284907 -0.029430681809166935 0.048931508100765464 0.046312112440319186 -0.0037140797634823692 0.018105277366068363 1.4512261294985274e-20 0.0 0.0 5.96651483942005e-18 0.0 0.0 1.7836237752859247e-20 0.0 0.0 4.0444089066203815e-18 0.0 0.0 1.003472903991485e-20 0.0 0.0 8.999914880808705e-22 0.0 0.0
0.0 33.80225882611933 -81047582.31262207 133497859.03259277 17046795.17698288 1591.6151477648891 2172.2963861102107 -2939.9630213545092 51801299.418342374 780.8022588261193 61593678486.699585 0.17520102473657734 0.999945389054586 1.5837394859814387 -5.474645706634167 -0.34085667505206585 2475.400309918193 5.842260534600448 1.3767629524487859 2034.972686846885 0.3029965756921707 0.7046229634344031 7229.233590315174 51801299.418342374 1.0974142983172541e-17 -0.48299944223584584 0.14894452610370124 0.11008718647077441 -1.4837732103305965 0.05995416183260786 0.8006617114127852 -1.2093048237313422 0.3808821215081987 0.961919096357822 -0.5258267964368607 0.5087114592557869 0.7142371395536511 -0.1050767711234638 0.19476806758919546 4.5092153164489945e-42 0.0 0.0 9.546549073292082e-21 0.0 0.0 1.4809520591091685e-21 0.0 0.0 1.9746027454788913e-21 0.0 0.0 6.361486048124429e-20 0.0 0.0 3.01226871077784e-20 0.0 0.0
0.0 112.50899679195982 -1139325901.7983093 85474172.42958832 -264562356.18581176 2142.9946858114854 -3312.2720050534226 -215.5647259394559 128423192.04684557 859.5089967919598 155649878627.87372 0.19104900485756499 0.9999786270047627 0.5489234178844492 3.328179948467055 1.697787461151299 1367.2026295045234 0.631061996186818 5.3793106217592435 3604.5482710882507 5.100239616311586 0.014795361152017584 7778.771830160874 128423192.04684557 0.5039794623054141 0.39096906179105917 -0.4113948695366731 0.8038557648845058 -0.20409779075914758 -0.1889844125558202 0.9999999999999997 -1.0084160661538075 0.1015377794951691 0.9999999999999946 -1.093874318145806 -0.03292644963060517 7.608415744660207e-17 0.0 0.0 7.589415207398533e-20 0.0 0.0 4.33680868994202e-20 0.0 0.0 5.421010862427525e-20 0.0 0.0 5.421010862427525e-20 0.0 0.0 2.647174077083882e-18 0.0 0.0 6.505213034913029e-20 0.0 0.0
0.0 77.18625535012984 -494682031.4684143 381766706.1239929 -258792710.16356754 148.92532812203717 223.68376149946562 -294.95416162447185 106272512.36476482 824.1862553501298 50972244052.23721 0.029973608061080417 0.9996411432904944 2.7587279617466605 -3.2231165417393153 2.4700420437549258 2032.558084392369 4.503419306095509 3.4570354624785624 1386.205550821403 1.8219957906323587 5.671353091516951 7953.897764072983 106272512.36476482 0.11501044953255389 -0.019267630486173786 -0.0029056636066978614 0.8094272065611239 -1.400904277615957 -0.6685365663599396 0.8906910864492913 -0.8643166185121396 -0.046967657288104495 0.9846077811930096 1.755659064206602 0.3648315775590368 0.0019064730366302558 -0.005447450701930472 -0.0010004690080009282 6.263442971595267e-19 0.0 0.0 5.185347353044862e-19 0.0 0.0 4.183382950832925e-18 0.0 0.0 2.071282773201139e-18 0.0 0.0 5.292138035525685e-19 0.0 0.0 4.755814703026867e-18 0.0 0.0
0.0 70.4315918319096 -37369174484.26753 8179535401.583759 -5447376851.593097 507.4493587880843 115.73406021964911 -317.1714652107121 90940021.00369477 817.4315918319096 112889474124.66621 0.1478364568569525 0.9987795599724195 -0.9825151594104699 -1.6089475395534578 1.1055411242226891 2924.8539393368756 1.6587646326451997 6.182103025336267 2796.402184068042 1.7152484131662589 3.7511272306955314 7403.975104487612 90940021.00369477 1.0 -1.557149897153368 0.0754857196222309 1.0 -0.7752689998334709 -0.040547382880149405 1.0 -1.7693485239430211 -0.3906252926143707 3.195159720801667e-16 0.0 0.0 1.0740518798051843e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 23.68869671575669 70776649886.61725 46883155957.78432 -5061326782.025399 -6244.7919868206045 11583.229793884522 -116.5816727055294 18905816.526220467 770.6886967157567 37843479979.94058 0.24692024961422632 0.999286344240375 3.998281853963692 -4.234149980914132 4.374742702870114 2283.190031280818 6.283185307179586 0.0 4884.504526590679 6.283185307179586 0.0 8104.5 18905816.526220467 1.0 0.5498160301697176 -0.020606149395354434 1.0 0.8039200482389124 -0.06523205683998493 1.0 0.7764062605625556 -0.07109017136469822 1.0 0.4400600165464855 -0.05351102413215947 0.9999999999836348 0.16923402987563302 -0.020152902435015982 5.38916242361076e-16 0.0 0.0 0.0 0.0 0.0 4.295337956844447e-16 0.0 0.0 0.0 0.0 0.0 3.168038748002644e-15 0.0 0.0 0.0 0.0 0.0
0.0 16.248826503397936 -21521544042.013947 12541212477.512848 2652055933.341154 7231.891310613867 64.42428239085712 -664.080972047735 63530349.16704379 763.2488265033979 45217501316.381775 0.2553093000814014 0.9997069260082154 -1.4479426812720395 -5.2296714321604885 0.13626430518069688 1243.6350424282377 6.283185307179586 0.021854120406475164 5898.766490405193 5.397014511568342 6.210230255408734 7679.823210369785 63530349.16704379 0.0 -2.93028569524989 0.09504020463191887 0.02560638094412107 -1.316426478032613 -0.940917246059358 1.0 -1.8699735461949791 -0.04191954069140061 0.0 0.24387261710109898 0.027024920545248157 0.0 0.21855308518243072 0.017013115882780542 0.0 0.0 0.0 2.1621701824792177e-16 0.0 0.0 3.7133924407628535e-18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 78.84582855218582 -36460866639.47728 30661941153.418457 6411397116.998209 4955.535875726706 741.3459605933813 394.0412615287081 101276153.84999369 825.8458285521858 65680369429.85663 0.12427656109263499 0.9995207149934942 3.137176481327802 2.088165909875494 -6.095707299990064 870.4013364878173 2.2304757738277186 0.03754773533643948 1408.9132219342787 1.9593790451385635 0.031240433414955207 7437.302210209964 101276153.84999369 0.9999999999999448 0.5567360408486766 -0.03287359533346659 0.9999999999999807 -0.25620450891662466 0.03364654351827106 0.999999999999989 -1.2054515687114267 0.003549355247718558 9.748167713823318e-15 0.0 0.0 1.898089329094951e-15 0.0 0.0 1.151683271984082e-17 0.0 0.0 0.0 0.0 0.0 5.030517571962743e-19 0.0 0.0 1.2878277813050022e-19 0.0 0.0 4.999355378592644e-19 0.0 0.0 7.2902110361004505e-19 0.0 0.0
0.0 87.82371953536551 702123455.285675 -312018049.1008606 482440492.2808523 2921.264898854897 321.80843334568635 1139.17277273885 117738716.83403982 834.8237195353655 51028515988.88306 0.1024465785914225 0.994790114159516 -3.7088269929277704 -0.584757591192847 3.7374031333669095 1589.9361550892093 4.603482455071009 0.09754365246515478 3882.6984928155202 2.8656272294934695 4.147384705335056 7651.8528588337 117738716.83403982 0.9266008123786423 -0.8534322840309518 0.4595810934495601 0.6498554524728646 0.8486319946794493 -0.457249198180366 0.0047006182058403415 0.05102965796769279 -0.051170331107818934 0.33496940843294526 1.8091198963913335 1.3253465991723918 0.9424710628015857 0.5857410616340328 1.9433406443237038 4.334305595150835e-18 0.0 0.0 8.732441750557826e-19 0.0 0.0 4.686009593941407e-18 0.0 0.0 4.237174413651772e-18 0.0 0.0 3.16690699146985e-17 0.0 0.0 9.196463493231162e-18 0.0 0.0
0.0 26.728397867648255 65532333523.78551 19260582045.71147 -4354760546.39235 -7649.5097620287615 -2450.2228257179377 175.10886140027918 21289609.56923937 773.7283978676483 62346124203.24245 0.08257847303111263 0.9994950517050563 -2.2704555336379117 -4.898491707940248 5.290135429545663 2832.0948749177614 0.6318366837345348 2.3386708864775537e-17 2612.148392232186 6.283185307179586 6.255044940692533 8104.5 21289609.56923937 1.0 0.42955046741673175 -0.023455698046969432 1.0 0.3994825316345308 -0.042514411447719544 1.0 0.40066420590107565 -0.06101158618605879 1.0 0.3209368364348051 -0.06379651618207216 1.0 0.32179412585919753 -0.2516317832175999 1.810617628050794e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.353248226647182e-18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 -316327586257.45416 -98928422273.57605 4813549278.997156 20548.171035410367 -52095.68780423494 -545.8123384031187 29746913.536484018 747.0 66180601859.796295 0.015767036588498998 0.9994692007095145 3.7077845358974715 3.1010295589810624 -5.470676032838588 1208.2115777035015 4.862683427674069 3.138581061746929 1449.52657466653 3.868388363102344 6.273955035600876 7774.900094731227 29746913.536484018 0.0 0.0 0.0 4.440892098500627e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.387778780781446e-17 0.0 0.0 4.0657581468206416e-20 0.0 0.0 4.341262476115134e-51 0.0 0.0 0.0 0.0 0.0 1.3552527156068805e-20 0.0 0.0 1.3552527156068805e-20 0.0 0.0 5.421010862427522e-20 0.0 0.0
0.0 41.82036578356633 82329131.26441956 -89302197.12487793 164201203.7535255 -775.7171666847607 1521.0873702396198 644.9332986367667 36008644.21225795 788.8203657835663 48185759217.254974 0.04089912316135151 0.9996111430414717 4.187443421250342 -3.459809804179026 -2.727523660196813 2418.8533203707975 0.20406502077386052 1.3302949879324208e-16 413.73555800193236 3.414488675563756 2.759723725734427 7504.268964402456 36008644.21225795 0.992159001271214 0.5799843717607859 0.06908724361165527 0.9947525817374427 0.97417881558272 0.09238631434257481 0.9948483069858921 1.2688935888705917 0.175970814116371 0.9944660119303916 0.9521177537597076 0.22719527287655206 0.604346078416445 0.2686053310176853 0.08550639740470614 4.927468789289688e-20 0.0 0.0 1.9772815619307724e-39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3833666391597723e-17 0.0 0.0 1.1096198260604973e-20 0.0 0.0
0.0 53.911396273843366 15749822378.83496 -47411088224.61914 -2504151953.6635313 -11674.772236697947 -1079.664384188818 -932.2117438938537 70333240.35497265 800.9113962738434 18162935405.789215 0.28874487554389877 0.999622509210599 1.8755022929332819 1.416312304711824 -0.25973624285608654 2320.4606103880988 6.283185307179586 6.2360712958949485 6789.600354118833 3.7663059681209643 0.013873448182964541 7323.944016608739 70333240.35497265 0.0 0.0 0.0 0.0 0.0 0.0 1.0 -0.28321990969403266 -0.056093865082179305 1.0 -1.5771597574496918 -0.03317985239532083 1.0 -1.783330360937252 -0.026376128616032894 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.61646006836391e-17 0.0 0.0 1.4869230009685963e-16 0.0 0.0
0.0 40.83342294104227 3520469678.241516 -7433936310.742538 6580020803.19735 -3801.8824083462255 4648.427176439407 2823.8057950451994 32229883.366176773 787.8334229410423 120827707946.43567 0.25465758241702835 0.9906607940844421 1.9752184059231437 1.8922576429073052 1.0264718289215353 1352.9794933536243 1.3339380683842772 3.1047654309035506 7387.591147360161 5.307087683195631 3.6039262159682095 7399.81028774387 32229883.366176773 1.0 -1.2801820262928743 0.4124517432697946 0.9999999999999988 -1.0410678282902395 0.5935223305403328 0.9999999999999999 -1.0071661063623383 0.6209840635760243 0.9999999999999996 -0.9557458747943751 0.7376217900942003 1.0 -0.8865809193790309 0.7648242542194246 4.065758146820647e-20 0.0 0.0 2.1936120454812993e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2346352239178696e-17 0.0 0.0 0.0 0.0 0.0
