Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.0 88.84278390473014 1340296.6139831543 -732756.5507736206 -1484336.3980469704 11163.00403943989 4870.993933443424 -416.65260076984623 56364187.14674576 835.8427839047301 -67513807964.12326 349770764148.28076 7470863388.006579 -42048.49308480467 1333.0941391994293 1255.5365030664832
0.0 67.7858585016694 -2922256632.0090637 46959369743.44531 5293546501.204633 -2534.1512285672834 6325.143311888853 -163.89595754631756 57806249.069377944 814.7858585016694 108870307354.33638 -72782222966.86046 -5476198738.433701 -3837.374789131678 19934.21231171159 60.5327623735203
0.0 24.596405583502474 62414383621.333725 -5218131454.288681 -3708709096.4323416 -6301.466526707638 8015.856215143693 -357.12703023200106 23303859.641178094 771.5964055835025 220656397271.67456 33096004073.18802 -254579036.98506042 10890.096657378144 33340.739334573525 661.2079282811387
0.0 62.25390331602034 89995248173.49167 156231337258.44223 4743391596.138873 -15317.80248986384 27170.904309138707 541.9290752684843 33512201.39647575 809.2539033160203 -382840855032.37036 23770053554.54048 5259070386.761927 -5594.4979725955 -47600.100716322806 -450.125371178267
0.0 103.89281707688042 3921801.4975585938 -4883993.616760254 342168.6238924265 8986.54151287802 3361.1583089129563 -1166.640696409837 69600073.26576759 850.8928170768804 -82763468701.95633 59080856563.80075 7991180554.464264 12046.910952925755 2777.0761753082843 -367.80835191448546
0.0 91.43837610035689 -1600105.0750427246 1526601.736328125 5374912.886799812 2739.4653767047057 7080.268219362324 2378.813834622795 46102509.45433602 838.4383761003569 -99084657217.04846 9373876976.913223 5448570536.387873 -2125.381441142119 9722.852655682946 -1868.2871175738499
0.0 121.33703725023963 -358598.05099487305 -903115.7293777466 1986427.1242613792 10204.210747839052 2041.9688185193154 -1260.0468887452898 60009246.345034696 868.3370372502396 34475510323.15823 261802636695.78757 7226151363.763392 -24449.016509331672 18171.260099252126 -365.15948585702995
0.0 37.49007029244615 -271249.8591003418 309774.59562683105 269123.1300532818 2386.831921754878 1906.1542092010095 -182.11716988524176 51729294.86047098 784.4900702924461 -321447003018.16284 147112925705.25784 7956244721.930759 -8242.855408164316 -43903.787222839936 -98.02038542228783
0.0 129.2885830324168 -2964371.9112243652 -607034.3558959961 -4743753.403015137 -5135.099574200185 3583.05411272918 -2918.968179887814 72285796.84420812 876.2885830324168 348690286249.2604 -53096047483.653824 -6022991450.084963 2341.0478536389382 56433.59714572781 3524.969437308233
0.0 101.72304504371687 4412726.640075684 -5531991.928833008 -1633229.7467851639 769.105532271984 2421.582465509724 -1492.0377855992504 60846141.85553356 848.7230450437169 -373436256845.96606 138449351197.6997 7309391360.909395 -18900.48187794036 -46944.26424523535 -2311.5507658239517
0.0 105.19727780245773 22870868.21673584 -1643824.9752502441 93639014.3142153 2839.650314245211 4218.199273750521 739.9399775374471 54591517.06689583 852.1972778024577 -123729006958.2671 -203116870312.5833 3499753950.8528123 33075.74300428326 1184.552661554757 -470.9188703671396
0.0 146.72390639805133 -429057.2208557129 644274.813659668 14514.06053352356 5367.281218999544 3277.603050759706 10112.654696066471 69236308.95400578 893.7239063980513 -274720547732.46503 13710579608.928284 2486286132.0822644 -11430.798726648633 -28016.692109453375 -5722.644805186907
0.0 73.99075273144933 -1310409.8564834595 -380685.0634765625 260817.24503993988 -4699.186563349889 10120.043752269103 -92.1601373670328 59451118.154947326 820.9907527314493 97317706403.49477 -293401457565.95123 -3833349707.9660435 38104.57699365679 31235.34622749491 -42.9405156275958
0.0 135.85060910830953 1806255.7653045654 170499.2755432129 -873704.4983530045 -2736.382291115173 4035.0341902023183 184.9202611528805 73846116.71549675 882.8506091083095 238867240508.3357 -256460197284.3224 -6679445315.612417 37607.179645602824 39066.03526282303 811.8952122719686
0.0 89.85328014708352 -9972235.062988281 -1604144.716796875 2350583.4367308617 2989.502640032395 6722.075094359766 -573.7874150307321 68375226.33799861 836.8532801470835 -139572936467.94736 141509342633.4302 6742593670.559036 -20638.132724009698 507.07201556752625 -608.149248291801
0.0 79.73990847959863 -6754783.162734985 -11416449.911575317 20725591.021741867 4068.342819667705 -249.70689487253549 3184.3497459991436 44262620.11986066 826.7399084795986 -192007715445.5913 135307641365.45538 6670732253.319202 -151.08421437169818 -29821.094019007356 -315.81779469868843
0.0 117.21431377243914 412737.6738548279 -165764.18118286133 471774.1836280823 -2399.0935688225836 -15894.101516303608 -71.56233827286297 77495582.93067679 864.2143137724391 275633900242.0941 -177512409092.76254 -5978715055.242437 29868.065257651208 33265.335320435326 -960.5733344769874
0.0 88.1404374405472 57200.35013580322 732119.1956329346 130638.02229976654 4368.312115603261 -1423.8985135438652 8578.677296495782 55884212.08129425 835.1404374405472 -185011592312.18555 349864532326.77246 7452740572.51619 -42031.69117395139 -23830.04401879681 -5122.745375085232
0.0 145.08655444110116 -26112350.60784912 7539127.310972214 7143071.2058086395 -353.4660693995079 1179.6676565625748 874.9432568918663 76360499.5674762 892.0865544411012 -178813470116.7885 -209746389998.51044 -3867368294.233948 22825.92329000256 -31259.098785520284 2724.448920774171
0.0 65.22137977929322 12925243678.12674 3456551683.3770103 -2664051640.381871 2519.121049751954 412.92443238224587 572.8690583087554 34608511.04493847 812.2213797792932 30390237942.708893 200036999544.28882 7367436735.87087 -16921.822283883408 20622.900225011388 265.9501296913928
0.0 127.5922843171794 465527.7134857178 -1728161.271194458 3355268.1300907135 6026.121580326959 4314.866778665824 -1980.2462623695483 76994588.05125222 874.5922843171794 -225317773568.31366 -51002855080.348206 7657978942.630155 26262.716292506513 -20013.543232426833 381.2603019577608
0.0 100.6732053781144 315259.8695678711 -78139.62965393066 -116109.35924100876 2360.101476851618 2180.876932668016 147.77270989666806 64638098.73872852 847.6732053781144 -86264619930.44072 -359475153934.03076 -3202130066.0961905 54589.64648381115 -10103.994091893477 -1649.2417190889737
0.0 37.87460170840302 74189918661.14621 48234786328.01933 -3405085032.6624975 -7237.663857193602 13481.163002679454 19.664321185382434 23571085.648428682 784.874601708403 221511919992.83527 129846319265.96442 1989685388.3569076 -2810.173329803267 39198.89571321451 633.9829613600211
1.0 108.62597925194677 2498029.5538482666 4369203.032287598 -3320182.470459938 -126.105186411256 1595.976608529254 676.6600873061896 74150741.50077993 855.6259792519468 156734603412.90137 -307578503613.6869 -6602038136.490645 48197.82765023029 22799.330813648627 888.722627135545
0.0 47.729869901019015 118321.92419433594 106531.44621276855 -41764.98167192936 3654.0267378657554 3289.0340118201966 111.5100855617431 36673514.39854273 794.729869901019 -56343063396.7345 88493138531.14539 7977820438.684602 1558.5058104521504 11409.51327667478 506.77363218508833
0.0 58.108578285998306 -496510339.9398804 1312068177.1717987 3807642.6489691734 -612.9282177570249 2435.9690850755615 6615.414157564575 45888849.294806056 805.1085782859983 -100128633897.49954 -1092922863.437004 6539259158.711085 1571.9129171817212 10086.445454707442 -5231.511945527707
0.0 128.94921583959206 -571376.291595459 102998.34059906006 671575.5001716614 -1426.3712097787793 690.6529507840678 -1282.47794518327 70047106.20916484 875.9492158395921 -150320000067.13416 -291827946723.24304 -4063844906.3590574 37958.45534109647 -26753.93516562482 -3289.740838070379
0.0 64.25575034860162 -24785227.52505493 -8672442.558151245 3688480.587767601 1328.4125547793774 3402.596987681194 -9772.94940541372 46344433.36683913 811.2557503486016 -301756611894.74005 129919682161.68822 7884542197.352081 -2048.529037080303 -38446.68920137885 4774.761626153912
0.0 140.69319760093003 388135.1768798828 1856209.6576538086 2478364.3997998238 -3434.356558652791 3536.255932651078 -1381.8308682427653 64754047.78626066 887.69319760093 260487227548.14676 -14564548018.355164 -6683764490.087156 -9384.817768923544 41575.31393183244 1767.9004458347365
0.0 19.57542993694142 -356636041.01434326 288271622604.3171 11739676129.5966 -31450.6806607724 10216.776079864936 -39.18462711035056 21998177.046461523 766.5754299369414 -217224257857.16534 -159736173155.6281 5714022777.012369 33193.171871557905 -18212.178601601292 -993.5150780616434
0.0 88.70270443277093 -14879380.417182922 -2426179.872833252 -10530125.9162817 -1676.5889267178936 5544.417221145881 -643.2137759149566 66923539.84551366 835.7027044327709 41200759652.121475 -358941459919.0947 -5302633174.784774 52207.81033405586 11059.325935835232 1198.9471585833326
0.0 68.9871430599917 111806138792.25641 2200257954.1180725 -5249740573.397703 -3627.1550798494754 21651.27660098076 -358.24063917933677 30209655.025742494 815.9871430599917 49110490400.188705 66210248346.212524 2202481355.119439 9504.174649791901 4170.046093212106 749.3875959663744
0.0 62.618990506923865 3042653.9090270996 -847374.4901123047 -7104005.665957332 -2335.6109825164604 9975.38308530516 778.0629517119955 43885856.52845391 809.6189905069239 -195084797040.45526 41345464590.6004 2940662900.934346 -16723.6554345061 -11495.110056433736 -669.1710333568636
0.0 34.42560811685894 100987819805.51591 -231688206704.5027 -4764330486.3001 29705.438155089618 32608.750379125286 -623.1610551132002 18492100.23999926 781.4256081168589 80961852594.14296 -211828274434.90118 -6537358107.587208 35224.077850949594 4541.735710172332 177.81154361488944
0.0 60.920998602324175 -1065344.3846435547 -526428.4611663818 -1511881.177115798 143.3400308185901 3104.4015175707355 -2694.384366884734 52217804.27450107 807.9209986023242 -344003950848.50244 -81340769780.00156 6672107751.458602 20478.356995675407 -40252.547462006456 1939.5490227434057
0.0 76.59158773144611 -247463508896.56607 -302313640119.88257 -6891240230.990026 29278.60107195092 -27931.680592674224 -769.3352847470578 47465061.07979482 823.5915877314461 335896230648.6373 78680585454.42479 -2535326488.8523602 -7234.307524253273 54677.142450767366 1163.5744881318208
0.0 100.68032371236438 -39142950335.719666 24769333106.147263 4890939221.317888 6014.27053059396 1794.3882555652854 -147.6533642753909 68001763.72913495 847.6803237123644 -99068871995.68663 138315371332.38385 4508476588.529193 -4488.966132903737 -21194.125375666918 510.2350271972709
1.0 139.68564435286328 2000998.9687652588 838029.602142334 -7849896.788638115 182.59489408507216 1872.0049130256666 498.079010572377 72641827.83132753 886.6856443528633 122360320760.72276 -296415585765.3841 -6664051867.641042 46725.908985694536 15642.64648316189 -1572.7434746991314
0.0 42.03981295861968 14398796058.072784 20577232037.653503 -1958419803.395189 748.3224200755685 -388.21576794322027 709.9033994605288 26301280.88848264 789.0398129586197 1598729393.3467712 364941150269.2848 6498753105.789499 -48277.221446060874 9140.25432572469 445.8338169758198
0.0 67.87542304095643 -1532716.5768432617 -749039.4857025146 2933410.5415143967 8749.023123971674 2315.680157256953 -1335.000374245427 50133416.10743986 814.8754230409564 48401970014.16292 379169304197.2649 4846609319.964727 -47420.074351611795 9850.051856062943 1377.4306043008555
0.0 69.64324829210682 -248370628803.08307 -108105967318.40598 7722351090.342134 26200.3256089494 -48179.29810112553 -225.18409038896107 38780091.270430654 816.6432482921068 334926603059.27893 -72026791552.18388 -6434778676.992049 8778.8325112518 51531.5811846033 -370.52195708749167
0.0 76.0929271339462 -6506437.841674805 -57036856.10675049 -31640646.07606697 3912.9957582492752 10480.286182842196 -798.6152403549072 74052225.0055811 823.0929271339462 -98255692138.63977 5245432021.765678 5422311856.542322 2046.1395903604507 11031.883663271667 -388.1002798799151
0.0 56.76542956445098 4324812.840133667 767575.3262023926 -620366.9063706398 4535.106456928079 7953.524059293333 1709.3989802807841 34819970.08606346 803.765429564451 -162162455994.27008 253570463890.57193 7815332812.03738 -35273.74801497574 -5271.476094956206 -1161.1862551878253
0.0 46.84250674225791 -106376739545.62662 -23513520887.249786 6045573522.12592 11187.240763678554 -15524.134506091727 -111.60010426882602 51490434.02066034 793.8425067422579 204307166836.6039 -124067432034.24048 -4605533023.864577 26417.9675104867 23470.948320461703 590.8895781743742
0.0 87.5578555209579 -3341646.6144561768 -97970.3462677002 3532701.5701580048 12154.262556851863 -3894.3018787318906 -1432.5135379855417 53062965.69830001 834.5578555209579 101118452305.64339 340559570569.4431 5095595165.038855 -38984.99893406432 18635.603194446398 -3445.495040863787
0.0 63.560281925377694 701799.4086990356 972937.9763793945 2447070.054440975 4034.3125678449724 444.6303208246627 -2970.6778295489967 45386885.22361145 810.5602819253777 -66985799532.9938 316301283930.1141 3384735398.3659425 -37795.020521479804 -18509.408352956867 209.01681583746267
0.0 81.50475757326103 934556894.7682495 677152024.4568481 39304566512.78893 176.22719514807977 -122.76116090675714 36.04658796116212 70352732.43758726 828.504757573261 -232968866781.19342 -275766036953.92004 -1691876363.3274648 36975.40494651932 -35955.04407732743 5413.259555385414
0.0 62.83324065104159 17188365667.087708 -10885321713.51741 -6314490403.129829 -0.11369199688124354 -0.05846405563715962 0.4190571539648751 42260095.307673834 809.8332406510416 -225928971392.74902 78686517323.38008 7685739473.037747 5439.4442540677555 -28021.170145614517 361.5146256465076
0.0 107.99083847859083 409089.30099487305 -36134.75727844238 -397127.0772151947 2545.71154697758 2273.3212231568723 1016.6118923818183 67155882.96089666 854.9908384785908 -44933735780.43374 -363054458151.9673 -3251192779.8457966 55259.90552151465 -1216.2307240940308 -413.5191507696811
0.0 20.352890004361484 -179531948734.94916 -131852271772.84818 3484572188.7700434 23565.872993496298 -37355.77574797098 -509.2245946703761 22388503.530304577 767.3528900043615 -97410452776.22476 -88836191281.30994 -4139629596.5688334 -3588.4006126458044 -19549.253893528785 -451.1462149130569
0.0 81.50972374869627 28382539.19152832 4092005.9747772217 164178297.41076374 8164.917663677894 5008.081214677448 -1811.9187165907642 48209513.691354156 828.5097237486963 -125303465700.17354 366185068364.26917 6140531869.009787 -44657.74879219325 -17012.213109819237 1641.8025348838253
0.0 63.59884737844118 -20364316260.42479 -32505856001.944687 491811136.6240546 3741.4537960591188 5803.156892232153 -936.1163436029896 36898821.05594193 810.5988473784412 120975875987.35294 163327274151.57712 -4278473046.4926977 -24794.362272982933 7972.005938641792 592.2633408771118
0.0 154.90608378177058 5066189338.969116 -2567872101.1873627 -4442865134.65111 2177.9051464578115 520.4006276450928 2875.6847633503994 71828563.09934174 901.9060837817706 -255807753594.6511 88137712759.72975 4459132000.785632 -21879.487259993162 -24471.03710071086 -1384.4279709077957
0.0 42.79010207611145 287007.5682220459 119050.1939086914 82850.8195335865 2850.120482544815 884.2014904937532 376.38587875340164 34979045.59642714 789.7901020761115 39501372226.98263 84097968085.30652 4173121542.1787667 8744.1547966922 8171.146591649307 -80.29312627406017
0.0 106.74839721694502 -238825.58807373047 44616.6018371582 29575.50689792633 2997.9806842841717 7244.640009882088 -337.5771233047302 66162102.75609292 853.748397216945 -217419713994.05716 165750250788.95178 6404576364.820835 -28925.89610048595 -13642.75038328323 446.06255044526506
0.0 83.85959514779358 -84830662460.97763 276204899394.2824 6789252839.64692 -42032.5229180294 -1386.4055878091767 276.7445154130854 45605681.70720953 830.8595951477936 -169865484991.72598 -195256511204.3167 -4059424713.453936 20556.055231718972 -28750.34919389789 -657.1110204903891
0.0 85.3828112183428 94705.90592193604 35467.668029785156 -225363.29133224487 3088.243943368525 6318.067736435243 -2590.3277231816332 52860042.68208258 832.3828112183428 -246099909372.88177 312917606619.3662 7836089306.174101 -39657.84212697564 -28544.69015944507 -1324.9585343982849
0.0 63.00564844756002 -112421.24375915527 222295.19872283936 35384.11816740036 3574.49904464843 -7588.782168257381 -521.4787223461504 34299671.82134648 810.00564844756 280285075907.99023 -11978472798.672318 -6636975933.397643 -4851.546935200262 36892.14071690566 694.4010411052859
0.0 53.68673406065045 -220197.1597442627 -251261.1466064453 -26377.127890586853 2075.795187712174 2428.4343127455486 336.66380604509925 36776887.310936205 800.6867340606505 -12983077801.335762 88608610630.59076 4322629131.764018 7910.527413668457 -627.9314134472579 -390.8330843971711
0.0 34.30239860896029 -236943824849.0612 -232742285740.93808 2014331998.0491736 42801.656217355354 -22264.361364211516 -642.8572779947559 19993518.40342986 781.3023986089603 -150404952248.9967 -126957801369.05232 -3853440108.7699003 8261.126712905298 -24348.676021189105 -778.7370083735736
0.0 46.191338884692414 -938384.9526367188 466746.8349304199 60062.10011768341 11915.744470811407 5997.840135475701 487.7845496862708 36600105.83898949 793.1913388846924 -61533437081.57677 77172544683.91644 7760240934.8094015 11909.890310822922 4029.1852029741112 -97.78707764689057
0.0 66.64731679992019 -44678209646.1947 -271659622454.79498 -43587993.717083946 45901.65314944893 4535.0155831158045 -854.2476929298076 45286699.23774353 813.6473167999202 303395711486.45215 204339669904.85962 -1600292818.9083827 -27547.810300540532 46702.768394669365 780.3275755239337
0.0 28.1284105219072 -102979727358.70895 -120114185737.6424 3093669763.1921425 29758.820680571334 -16355.043949370578 -543.6769308902167 19612859.591983404 775.1284105219072 -152808503543.0219 -146138169867.244 -4090517303.8213205 8834.65941295392 -30548.95228012724 -652.2609638275496
0.0 61.95077288900643 7581722.850265503 481539.31619262695 5767172.908236027 -2758.8722473011003 3017.722653591174 -666.1176024889895 52071696.0637339 808.9507728890064 -39087270302.198944 -64332263653.98297 -3097763381.023636 -7475.349995568078 -268.25256501296917 716.263348793701
0.0 22.420244142594584 401679.204498291 10853.643463134766 -351493.57035160065 10650.898118476867 8422.997854788066 829.0874431068365 19920588.548113238 769.4202441425946 -191424703766.72598 329166479786.66516 6698347821.688205 -35409.45266035418 -27687.2586769041 -1239.3893037530136
0.0 42.7371879200324 41088583765.04813 -114585860833.69725 -3544449649.018344 524.9644809575548 20525.788940995495 -638.9467736584585 31116383.265733548 789.7371879200324 58814495160.78485 13671985283.194912 -4132383017.51875 2579.678627889792 -1883.796145352022 624.0236023173059
0.0 53.08300247253135 828182.7365951538 228974.17233276367 205250.64652824402 4038.206863082767 4933.116257511844 2064.569747001114 37701438.044499956 800.0830024725313 -114198727572.92087 180841357420.05206 4192068828.36461 -9200.908507385948 -20759.925734520093 -2513.0737892141105
0.0 29.190400821973412 31999662694.841324 -100324949478.40561 -2239759222.9161916 8644.513325260545 15534.100827299113 -957.1152903573455 19189915.966848593 776.1904008219734 111373147109.38371 -266799499804.46576 -6671270846.050635 44427.663537102715 8726.27978072732 51.00340210683072
0.0 40.62080540742852 6527403.014183044 -10911033.668319702 -4115909.409202099 2751.5330549012615 5297.584537065506 -1148.9706887526936 29376299.67635402 787.6208054074285 89572460655.1034 87409775203.7927 3713131758.3285985 8521.914255126048 20847.592427395815 1235.6807141427453
0.0 56.86677706389196 1067952.0980377197 1058895.9464111328 -633307.1818003654 4050.1613036617127 2876.559475877162 -1201.6386273210521 44418896.61652027 803.866777063892 -106823594656.5924 276926610733.1149 3902864426.8802752 -29075.75378768215 -22453.63647068193 297.63466115532697
0.0 54.342553373173246 -2189645.5429267883 2947989.3638305664 -5664298.273762226 3009.69660215361 2805.424174982347 -627.6459257489093 40005222.073756665 801.3425533731732 -95848821825.74213 127346674020.84682 4737444499.110209 832.1803420971191 -16891.10231342825 333.09737080890494
1.0 118.27465494905118 -2053322.9397277832 -1491171.9362182617 7848916.400092602 -372.9072190518673 1363.2788603625631 984.8165044170254 72017466.8756855 865.2746549490512 -83717854955.30785 -294898244494.617 -5374312982.322732 40673.121086354215 -17218.936646892536 -424.49235840005304
0.0 111.30695008467399 -635710.949142456 1434346.3631134033 -534174.3751450181 -364.16684265375807 -10724.399547538218 641.0830151298601 49858334.61358459 858.306950084674 285312260298.8805 -62956609498.518555 -3728671659.879681 17234.535592411547 36072.28664016736 322.40979052349644
0.0 55.697069891695946 1933643.6184501648 464593.8179016113 9340540.98538971 2187.6214137337192 14289.398528106041 -290.63306727813324 35604144.78229024 802.697069891696 -254481509760.4744 198880800416.63443 6966799257.029064 -28545.290388849382 -19134.32003872368 1278.5589994943546
0.0 53.502769707288735 1776694.1470336914 674265.0616455078 2168334.3413467407 8419.366811788823 -8005.637411386782 -2050.200213582337 35097686.25700303 800.5027697072887 152099302188.82974 197558925105.61026 -3857195246.9154015 -27153.650053578793 11642.51471207454 2333.0323460571626
0.0 103.72343757858994 9015827763.528183 28963736531.996246 1637214087.1237469 -102.62623479469039 -10468.795380848953 644.9601222061436 58691239.73476696 850.7234375785899 75490968038.90225 4021971212.7175903 -2531633542.848292 7237.536178749378 -5057.801424363686 500.21683612622166
0.0 76.63166363184928 -66718817020.599945 174496814225.99176 27294787063.023804 -23991.64474196882 1723.8914305077014 4843.502376401921 56692006.193636104 823.6316636318493 50835957676.94272 -28431404911.12268 -6693336253.230034 -6763.080603491349 -310.50290556517575 -6270.3123407613375
0.0 70.83943452841436 -3371708.9058532715 4298725.59437561 1958165.2964134216 12730.008149137195 4079.152252980017 -2261.044954884608 57449205.7836403 817.8394345284144 -114140121828.67117 335797512568.94977 7822042758.377799 -39546.65844788254 -4649.300204062498 -4555.000020888991
0.0 103.51773463173765 -14262255.734573364 -28579176.165527344 27988940.84156704 10081.623721111573 6965.702267149325 -43.67718610843701 63235316.22373629 850.5177346317377 -54614443631.55992 236468237479.13214 7993981371.573079 -21723.754943227126 10717.03090282592 1913.567594177732
0.0 94.15959093296908 2284224.754699707 1083455.9118041992 3652062.0325596333 2987.1852234947473 7232.474654452464 -3736.618373505487 72172065.34322959 841.1595909329691 -291540589080.7102 -146125603147.716 -232041427.92279944 14443.356000842476 -36359.51537177258 4480.587777671824
0.0 42.66908662064441 42368335.40597534 29803904.688339233 179851397.40261412 5448.720327406787 50.930009929415974 26.53368233205383 21598154.59094288 789.6690866206444 245358854667.93866 175143252533.68512 1800840295.9656215 -10762.436843277825 45342.6142874146 355.8842224197386
0.0 135.73495413859894 -18441642324.87741 39466511660.55835 5318714495.007111 3851.65116777374 3501.213196279694 645.204621766165 74811112.74167423 882.7349541385989 280157899385.6837 -151224893077.81192 -5549741557.308419 31914.497719006817 40617.85491428147 610.5382716950955
0.0 29.28057486326179 -182546746069.07068 -135460592553.22398 2903776559.1308193 37041.12175983197 -38488.41480804701 -629.0101864921974 22259145.527957663 776.2805748632618 -424181064.9076843 -64723167578.10126 -4867748758.015362 -4765.58414932419 -4018.7320407688158 -468.977568771784
0.0 45.54140479271166 1050530.4197387695 609293.6972198486 280840.625002712 8228.449331468099 28.69374412052275 541.8045739794189 24437761.235594094 792.5414047927117 162739644719.22195 309876820042.0709 3899853215.6432376 -35322.65874749676 30824.24939170885 52.11033148033923
0.0 85.09675484032516 -409527.3084716797 471130.3684539795 -851534.0435352325 1194.434671337258 2596.612975994398 -2973.5126732874583 63953278.82058491 832.0967548403252 -353804402888.6979 141645580773.6988 6760949763.352711 -21320.59363154798 -41658.23686402763 4607.884486311616
0.0 91.52106864610903 -392780.97763061523 -72144.57501220703 1027940.6311368942 3249.220194125235 226.85728507074964 7785.736132040801 53377569.73315025 838.521068646109 -339703518552.7264 150229549186.32367 8004716462.458291 -9180.827076228894 -45465.187550399336 -5115.098748616537
0.0 28.52308284051321 -298010724941.6521 229668120088.37183 1857778877.570723 -32902.95311887331 -32360.115117984344 251.6111255714556 24691531.703685347 775.5230828405132 -17204758357.187103 -213002850070.14847 340469659.0610516 28261.69435160464 14142.80948827374 -1221.0927615939668
0.0 41.02099664379489 25267.06024169922 -47039.04869842529 24697.33205485344 5869.236418289105 1826.075161066019 267.65735094556186 26194480.668049432 788.0209966437949 107533895705.51222 325705547235.70715 5252475733.466905 -38575.419507012586 26170.54859897177 744.7386484200117
0.0 54.13857979940701 22526739047.37982 8905062236.021255 -3229157522.569885 -502.18846815230336 -786.8125213702006 344.6479599202899 28789890.36379225 801.138579799407 92633397290.11145 186344146847.11774 6077053449.710358 -14406.204180691588 26649.88940238185 602.0680602394615
0.0 80.62840057482902 16040568404.623352 14362866862.486084 -725532983.4611058 3537.6859766345933 2079.557314328311 817.7660065067981 55165735.75624003 827.628400574829 -181219523016.78778 -205690233581.71744 4306762177.135708 36147.13121714384 -10124.4810889312 -629.0823553907541
0.0 72.59587377763887 -436220147.8954468 -110318231.09519196 13699874.347717285 -865.2474581910501 4263.142403527196 -3288.071310891452 39413210.055246666 819.5958737776389 -92482430952.8768 42300584160.81769 7874349585.726235 3128.9245015576525 9901.24279586536 3336.3575762300725
0.0 47.04429184432081 3333403.2990722656 4700890.886726379 -2483448.560842037 13795.340855523185 -5085.948763267646 398.1865016662523 33299056.276995286 794.0442918443208 91518190688.17462 120917816469.03854 4972977740.1268425 5787.754459486052 14208.479825671537 -366.3151298606567
0.0 25.83248219371353 -293059879426.13025 93548713251.79025 4216546912.0537486 -24514.284609614646 -54117.012023905074 -75.37755647131287 19243650.937148333 772.8324821937135 -52427984781.29863 -67337629696.65802 802014288.2958679 -4456.280304344731 6663.23865045552 -768.5104910547499
0.0 31.16369052750167 -103256155603.14787 -179669771173.96564 4192355828.9026303 41055.30520482543 -21288.202435638967 -997.283713027088 28697887.31589134 778.1636905275017 131517738409.46095 28319632284.424698 -6652472338.417849 -12667.444776499167 10632.653594282632 94.55298890866815
0.0 33.189739894006834 -74256166689.70418 -202428080577.7835 1081410906.0391233 36723.508095020836 -9407.057663160358 -774.41156875231 22128386.464409422 780.1897398940068 -65451543073.14227 -168514633412.1336 -6109646271.171666 17502.414128632114 -21398.08238553629 -362.4955172015189
0.0 74.43356844728635 24278.053466796875 9601.967529296875 74737.6578348875 2634.8455536688252 4516.139908440742 872.9211189467425 42544692.26969392 821.4335684472863 -97315570790.71054 87455836010.65115 7069639186.318774 -10700.388552751629 9035.96642748727 -311.3621740776126
0.0 115.48170446511438 4140816.979248047 6956778.875701904 -4146006.0291104317 2004.7920723490024 3645.5978578148324 -1269.4666747500953 70568648.09401798 862.4817044651144 -135073833557.36588 93169480963.93658 5864214623.009528 -15822.902427196903 -87.58088291438253 -572.8249618852741
0.0 50.09034908542185 49636.674545288086 55067.58581542969 -151283.56519699097 3235.778672916289 2014.3194128796495 -3313.0247833612816 48027291.34537847 797.0903490854218 -254701804888.5725 32589167715.279617 8004644675.38697 14097.37055292189 -28699.033461182757 2170.6382321079636
0.0 93.10590043031789 -342778.5089263916 -470169.0162200928 120867.54478645325 2165.8043605463245 6537.371638505339 9255.70921321801 52243086.820465066 840.1059004303179 -46771600180.3781 -219876108411.57147 1180682398.546432 29979.08918574854 14739.358546513264 -5993.62523586371
0.0 24.270838887685954 -341104231149.7924 -25469069489.075493 6383526944.954263 12457.531467875488 -51847.72062058437 -386.51180078832994 18390176.846640494 771.270838887686 -171066655898.1378 -10579352355.712524 722168775.9313799 -11659.697210024124 -16724.77704068777 -756.9850038456061
0.0 86.79359409601182 -652373.6699829102 -23026.897438049316 -217753.3688812256 3673.998392827357 2995.622189951544 8936.384516459757 47803782.98152123 833.7935940960118 -123065615784.45682 -54869451754.45892 6603291375.076886 16303.60286827084 6431.769970814006 -4879.177813450704
0.0 120.61185930757358 -30390865783.011566 -8039312974.652374 2130086062.5474787 1986.3551073468416 3663.627704600691 -574.7781835104767 76111304.74586822 867.6118593075736 -242526433431.0948 -3428534359.821869 7979684387.263422 16106.70581663228 -27012.895262620135 -276.513115206577
0.0 58.751990428532054 -85408989.87994385 -109281489.0093689 243201034.93736172 5303.049750299389 5405.965090651845 4328.487708699615 30729437.314929906 805.751990428532 115092191779.90381 20066521482.031433 -137357471.9801448 17850.863254419542 14801.279482580838 -3765.9466060819755
0.0 62.45798036351846 -86419.89535522461 -437820.0054016113 -428599.56108498573 2438.878946566787 8493.942341877382 379.79271682923104 43167747.31924878 809.4579803635185 -132732892981.58754 84396474379.3117 5707009695.522542 -16329.062259889099 3830.368411448024 156.75879828614586
0.0 95.34278090745647 -6468.801010131836 -1269307.6436157227 1377410.2006310225 -479.030195094354 6390.54281812628 -625.7895406681863 55751246.38852919 842.3427809074565 -394543238730.2539 42701818129.66061 6923207458.174292 -4713.402436314087 -49421.365540274935 199.17051944387066
0.0 127.47366405344656 -26644.982360839844 3683916.2267608643 -6158910.588042736 7837.406951379866 -6050.329112600164 363.97141374902253 62303738.78813719 874.4736640534466 72357451662.03156 111566400465.83209 -4202852732.189718 -15357.969571757696 -5524.623232076774 782.2101333619948
